owner_acronym,effective_year,sum_yearly_value
fintrac,2015,63358.64
fintrac,2017,18225.37
fja,2009,15162.71
fja,2013,52058.54
fja,2014,93579.26
fja,2015,35682.99
gac,2008,224032.28
gac,2010,205383.40
gac,2011,3250569.80
gac,2012,3768251.52
gac,2013,1622119.36
gac,2014,163145.09
gac,2015,33850.28
gac,2016,117778.47
gac,2017,55426.30
hc,2011,6271.45
hc,2012,75328.36
hc,2013,25325.01
hc,2014,18508.50
hc,2015,50589.00
hc,2016,8934.60
hc,2017,8934.60
ic,2008,854735.50
ic,2009,791734.00
ic,2010,1145251.00
ic,2011,2646219.50
ic,2012,760556.00
ic,2013,809183.50
ic,2014,593301.00
ic,2015,164501.00
ic,2016,65800.50
ic,2017,58683.67
inac,2015,22232.33
inac,2017,62512.38
infra,2015,5246.37
infra,2016,28317.55
infra,2017,6485.50
ircc,2008,1528306.03
ircc,2009,1528306.03
ircc,2010,1774236.97
ircc,2011,1882857.09
ircc,2012,5954027.94
ircc,2013,515035.27
ircc,2014,87210.06
ircc,2015,73844.38
just,2008,862386.61
just,2009,1734593.00
just,2010,1147122.45
just,2011,3989882.14
just,2012,2648257.67
just,2013,616097.30
just,2014,449633.78
just,2015,95096.28
just,2016,3744.07
just,2017,200234.10
lac,2013,77892.98
lac,2014,36954.57
lac,2015,60694.51
lac,2016,32927.76
lac,2017,7026.25
mgerc,2016,6016.05
mgerc,2017,6016.05
neb,2016,15099.53
neb,2017,16716.53
nfb,2017,181020.00
nrc,2010,22617.00
nrc,2011,22617.00
nrc,2012,102290.00
nrc,2013,16498.00
nrc,2016,100417.45
nrc,2017,303778.50
nrcan,2011,63283.76
nrcan,2012,158905.26
nrcan,2013,119196.66
nrcan,2014,197832.47
nrcan,2015,139527.68
nrcan,2016,121489.13
nrcan,2017,29723.88
oag,2017,21187.50
osfi,2016,9847.50
osfi,2017,17870.50
pc,2008,32662.72
pc,2010,14698.81
pc,2015,149180.06
pc,2016,124412.77
pc,2017,151619.19
pch,2008,498213.77
pch,2009,717877.26
pch,2010,285529.10
pch,2011,1767231.65
pch,2012,1480720.05
pch,2013,31347.79
pch,2014,137013.23
pch,2015,135377.74
pch,2016,88229.47
pch,2017,109554.22
pco,2008,716928.77
pco,2009,527141.95
pco,2010,108719.59
pco,2011,111811.00
pco,2012,218215.58
pco,2013,54782.21
pco,2014,28321.76
pco,2016,20164.85
pco,2017,43699.91
phac,2011,6271.45
phac,2012,6271.45
phac,2014,91681.42
phac,2015,118806.00
phac,2016,26354.66
phac,2017,8934.60
ppsc,2009,103966.59
ppsc,2010,371662.20
ppsc,2011,101724.94
ppsc,2012,124135.58
ppsc,2016,18714.48
ps,2011,100429.66
ps,2012,58844.80
ps,2014,10089.95
ps,2017,5277.85
psc,2011,24801.00
psc,2015,21747.00
psc,2017,20990.04
pspc,2008,492911.38
pspc,2009,170753.62
pspc,2010,133171.30
pspc,2011,545160.47
pspc,2012,474783.41
pspc,2013,48262.73
pspc,2014,45893.12
pspc,2015,31561.33
pspc,2016,82278.42
pspc,2017,250972.90
rcmp,2008,4487325.62
rcmp,2009,3659725.23
rcmp,2010,2905468.68
rcmp,2011,10907578.07
rcmp,2012,1034613.86
rcmp,2013,655376.12
rcmp,2014,256757.01
rcmp,2015,188232.32
rcmp,2016,792463.54
rcmp,2017,460581.95
sirc,2017,337496.04
ssc,2012,1043088.32
ssc,2013,9122044.08
ssc,2014,735193.86
ssc,2015,1164111.85
ssc,2016,1746044.46
ssc,2017,1202868.89
stats,2008,150853.03
stats,2009,187690.32
stats,2010,357685.32
stats,2011,403941.08
stats,2012,284360.49
stats,2013,62144.97
stats,2014,11760.23
stats,2015,26555.00
stats,2016,44361.18
stats,2017,115500.33
swc,2017,67116.64
tbs,2009,22850.09
tbs,2010,48155.48
tbs,2011,45059.20
tbs,2013,52989.09
tbs,2014,90835.05
tbs,2016,14108.03
tc,2011,4325837.19
tc,2012,203168.35
tc,2013,205388.51
tc,2014,507621.64
tc,2015,286117.61
tc,2016,270896.51
tc,2017,79130.56
vac,2014,277526.00
vac,2015,253859.60
vac,2016,15390.00
