owner_acronym,total_entries,total_contracts,total_amendments
ssc,361,256,105
pspc,158,146,12
ec,33,33,0
dnd,18,18,0
ic,13,13,0
rcmp,12,11,1
cihr,6,6,0
ps,3,3,0
nrc,3,3,0
cas,3,3,0
pch,2,2,0
inac,2,2,0
atssc,1,1,0
vac,1,1,0
cgc,1,1,0
chrc,1,1,0
cra,1,1,0
csa,1,1,0
csps,1,1,0
dfo,1,1,0
gac,1,1,0
mgerc,1,1,0
osfi,1,1,0
ppsc,1,1,0
stats,1,1,0
