owner_acronym,source_year,total_entries,total_contracts,total_amendments
acoa,2013,1,1,0
agr,2015,1,1,0
agr,2017,2,2,0
cbsa,2017,2,2,0
ceaa,2012,1,1,0
cfia,2012,1,1,0
cfia,2017,1,1,0
cnsc,2014,1,1,0
cnsc,2015,1,1,0
cra,2009,1,1,0
cra,2010,1,1,0
cra,2015,1,1,0
cra,2016,5,2,3
cra,2017,4,4,0
csa,2010,1,1,0
csc,2013,2,1,1
csc,2014,1,1,0
csps,2014,1,1,0
dfo,2012,4,4,0
dfo,2013,1,1,0
dfo,2015,1,1,0
dfo,2017,1,1,0
dnd,2008,8,8,0
dnd,2009,1,1,0
dnd,2010,4,3,1
dnd,2011,7,6,1
dnd,2012,19,12,7
dnd,2013,24,24,0
dnd,2014,38,36,2
dnd,2015,7,7,0
dnd,2016,1,1,0
dnd,2017,6,6,0
ec,2009,1,1,0
ec,2011,7,7,0
ec,2012,3,3,0
ec,2013,4,4,0
ec,2014,3,3,0
ec,2015,2,2,0
ec,2016,3,3,0
ec,2017,3,3,0
esdc,2009,2,2,0
esdc,2011,2,2,0
esdc,2012,1,1,0
esdc,2013,1,1,0
esdc,2014,2,2,0
esdc,2015,4,4,0
esdc,2016,2,2,0
esdc,2017,1,1,0
fin,2010,1,1,0
fin,2011,2,2,0
fin,2012,1,1,0
fin,2013,1,1,0
fin,2014,2,2,0
fin,2016,1,1,0
gac,2010,1,1,0
gac,2016,2,2,0
hc,2010,1,1,0
hc,2011,1,1,0
hc,2013,1,1,0
hc,2016,2,2,0
hc,2017,2,2,0
ic,2009,1,1,0
ic,2011,3,3,0
ic,2012,1,1,0
ic,2013,9,8,1
ic,2014,5,5,0
ic,2015,2,2,0
ic,2016,1,1,0
inac,2013,3,3,0
inac,2014,1,1,0
inac,2015,2,2,0
inac,2016,1,1,0
infra,2014,2,2,0
ircc,2014,1,1,0
ircc,2015,1,0,1
just,2011,5,5,0
just,2013,5,4,1
just,2014,4,3,1
just,2015,7,4,3
just,2016,2,2,0
lac,2014,1,1,0
lac,2015,1,1,0
lac,2016,1,1,0
lac,2017,1,1,0
nrc,2010,1,1,0
nrcan,2013,3,2,1
nrcan,2014,1,1,0
nrcan,2015,1,1,0
nrcan,2016,2,2,0
nrcan,2017,2,2,0
pc,2009,1,1,0
pc,2015,1,1,0
pc,2016,1,1,0
pc,2017,2,2,0
pch,2017,1,1,0
phac,2010,1,1,0
phac,2011,1,1,0
phac,2013,1,1,0
phac,2016,2,2,0
ppsc,2010,9,9,0
ppsc,2011,4,3,1
ppsc,2012,1,1,0
ppsc,2013,2,2,0
ppsc,2014,2,2,0
ppsc,2015,1,1,0
ps,2015,1,1,0
psc,2010,1,1,0
psc,2011,1,1,0
pspc,2011,2,2,0
pspc,2012,3,3,0
pspc,2013,4,4,0
pspc,2014,1,1,0
pspc,2015,1,1,0
pspc,2016,3,3,0
pspc,2017,1,1,0
rcmp,2008,1,1,0
rcmp,2009,1,1,0
rcmp,2010,1,1,0
rcmp,2012,2,2,0
rcmp,2013,5,2,3
rcmp,2014,12,11,1
rcmp,2015,15,15,0
rcmp,2016,7,7,0
rcmp,2017,14,10,4
ssc,2012,2,1,1
ssc,2013,1,1,0
ssc,2014,1,1,0
ssc,2017,2,2,0
stats,2012,1,1,0
stats,2013,1,1,0
stats,2015,2,2,0
stats,2016,1,1,0
stats,2017,1,1,0
tbs,2010,1,1,0
tbs,2011,1,1,0
tbs,2014,1,1,0
tbs,2015,1,0,1
tc,2011,3,3,0
tc,2013,10,10,0
tc,2014,5,5,0
tc,2015,8,8,0
tc,2016,1,1,0
tc,2017,9,9,0
vac,2015,6,5,1
vac,2016,1,1,0
vrab,2015,1,1,0
