owner_acronym,effective_year,sum_yearly_value
agr,2016,59765.65
cbsa,2017,20507.03
ceaa,2013,21750.00
cfia,2012,25484.00
cfia,2017,43211.25
cnsc,2008,23564.10
cnsc,2015,104454.38
cra,2009,23259.60
cra,2011,13007.21
cra,2015,11760.46
cra,2016,262120.44
cra,2017,19499.96
csa,2010,8083.95
csa,2011,8083.95
csps,2015,79263.78
dfo,2012,23500.00
dfo,2013,28236.00
dfo,2015,172212.00
dfo,2016,172212.00
dnd,2008,46131.50
dnd,2009,96012.75
dnd,2010,209265.25
dnd,2011,313042.58
dnd,2012,656252.61
dnd,2013,1364006.47
dnd,2014,4076211.29
dnd,2015,9701184.78
dnd,2016,9722584.78
dnd,2017,9635759.84
ec,2010,41540.52
ec,2011,54406.00
ec,2012,2269677.50
ec,2013,94886.00
ec,2014,92265.35
ec,2015,43789.20
ec,2016,47953.97
ec,2017,23600.64
esdc,2010,453601.36
esdc,2011,10146375.75
esdc,2012,12319965.10
esdc,2013,4806596.12
esdc,2014,2633006.77
esdc,2015,7484125.06
esdc,2016,599895.90
esdc,2017,376928.50
fin,2011,265768.77
fin,2012,168324.80
fin,2013,162910.41
fin,2014,119870.40
fin,2015,358232.61
fin,2016,19246.54
gac,2011,38612.10
hc,2010,14692.26
hc,2011,14692.26
hc,2013,5888.72
hc,2014,5888.72
hc,2016,201659.51
hc,2017,82108.31
ic,2011,10290.00
ic,2012,10746.00
ic,2013,2928048.20
ic,2014,3713780.70
ic,2015,221152.70
ic,2016,104027.20
ic,2017,8857.20
inac,2013,5248.85
inac,2014,191579.98
infra,2014,31890.86
infra,2015,15312.63
ircc,2015,228260.00
just,2011,77940.96
just,2012,357581.81
just,2013,146354.75
just,2014,550110.52
just,2015,484216.44
just,2016,699104.37
just,2017,404802.67
lac,2014,26961.64
lac,2015,20047.73
lac,2017,37272.14
nrc,2011,147804.00
nrcan,2013,5426.82
nrcan,2014,5426.82
nrcan,2015,413497.33
pc,2015,30250.10
pc,2017,26437.10
pch,2017,23024.89
phac,2010,14692.26
phac,2011,14692.26
phac,2012,4740878.84
phac,2016,99187.44
ppsc,2011,689880.43
ppsc,2012,57556.55
ppsc,2014,308546.84
ppsc,2015,43291.45
ppsc,2016,8096.45
ps,2016,93677.00
psc,2011,37968.00
psc,2012,12218.00
pspc,2012,29610.00
pspc,2013,250929.56
pspc,2015,22727.13
pspc,2016,7436.01
pspc,2017,88677.35
rcmp,2008,76674.15
rcmp,2010,9432.49
rcmp,2011,9432.49
rcmp,2013,8460760.04
rcmp,2014,11063100.67
rcmp,2015,349320.52
rcmp,2016,255684.73
rcmp,2017,404817.94
ssc,2013,53390.46
ssc,2017,38408.30
stats,2013,1321783.60
stats,2014,786141.00
stats,2015,51283.24
stats,2016,38976.31
stats,2017,178474.60
tbs,2011,751660.80
tbs,2014,479156.73
tc,2012,164716.39
tc,2013,99580.41
tc,2014,186144.62
tc,2015,89021.57
tc,2016,107079.03
tc,2017,33261.28
vac,2015,443827.28
vac,2016,477068.67
vrab,2015,6042.00
vrab,2016,6042.00
