vendor_normalized,effective_year,sum_yearly_value
AKUFEN ATELIER CREATIF,2017,154050
APPLIED ELECTONICS,2017,317732
BELL CANADA,2017,201280
CENTRE FRANCO ONTARIEN DE RESSOURCES PEDAGOGIQUES,2017,280000
COULEUR POINT TV,2017,360150
CREOS EXPERTS CONSEILS,2017,357946
JAM3,2017,273195
ROHDE SCHWARZ CANADA,2017,275457.67
SOFTCHOICE,2017,181019.995
TRANSQUEBEC AUDIOVISUEL,2017,218260
