vendor_normalized,effective_year,sum_yearly_value
CATALYST RESEARCH AND COMMUNICATIONS,2017,72548.75
EXCEL HUMAN RESOURCES,2017,174496.3
FOREST COMMUNICATIONS,2017,65242.88
LEGER MARKETING,2017,43567.15
MISHKUMI TECHNOLOGIES,2017,99748.58
SHARED SERVICES CANADA,2017,105854.26
SOCIETE GAMMA,2017,100000.01
SOFTCHOICE,2017,67116.6416666667
TEKNION,2016,36982.72
TEKNION,2017,36982.72
ZYCOM,2017,103848.22
