owner_acronym,sum_effective_value
dnd,40964593.64
pspc,22411007.43
csc,9253504.68
esdc,8696700.61
ec,4082848.50
dfo,1293453.48
cta,1065624.50
pc,909424.50
nrc,840640.31
just,792060.00
ssc,704325.61
agr,576760.48
vac,439456.55
cfia,350572.33
gac,200592.98
nrcan,190565.46
tbs,161025.00
ppsc,108033.65
cas,104790.50
oci,100750.80
phac,51515.26
neb,49896.00
hc,25757.63
rcmp,24990.00
fintrac,19850.00
