owner_acronym,total_entries,total_contracts,total_amendments
esdc,63,63,0
dnd,47,24,23
dfo,44,33,11
nrc,27,17,10
pspc,27,17,10
ec,21,16,5
agr,15,6,9
gac,9,8,1
csc,8,7,1
vac,7,7,0
nrcan,7,6,1
ssc,7,4,3
cfia,7,6,1
cta,4,1,3
oci,3,2,1
ppsc,3,3,0
just,2,2,0
elections,2,2,0
ic,2,2,0
acoa,2,1,1
pc,2,2,0
rcmp,2,2,0
phac,1,1,0
neb,1,1,0
hc,1,1,0
csa,1,1,0
fintrac,1,1,0
tbs,1,1,0
oic,1,1,0
tc,1,1,0
