owner_acronym,sum_effective_value
nrc,20409087.77
ec,17849252.10
dnd,16341316.32
hc,15367911.56
phac,11669163.27
agr,5420892.72
nrcan,3735376.09
ic,3443847.00
cfia,2586171.33
dfo,1240486.22
csa,1019647.49
rcmp,1004056.64
cnsc,954481.10
cbsa,779196.78
pch,169983.66
cgc,153187.03
pc,91962.62
