owner_acronym,source_year,total_entries,total_contracts,total_amendments
agr,2013,35,35,0
agr,2014,20,19,1
agr,2015,30,30,0
agr,2016,17,16,1
agr,2017,16,15,1
cbsa,2014,2,2,0
cbsa,2015,6,6,0
cbsa,2016,1,1,0
cbsa,2017,3,3,0
cfia,2011,4,4,0
cfia,2012,10,10,0
cfia,2013,7,7,0
cfia,2014,4,4,0
cfia,2015,4,4,0
cfia,2016,13,12,1
cfia,2017,7,7,0
cgc,2016,1,1,0
cgc,2017,6,6,0
cnsc,2009,1,1,0
cnsc,2010,1,1,0
cnsc,2015,1,1,0
cnsc,2016,2,2,0
cnsc,2017,1,1,0
csa,2008,9,9,0
csa,2009,6,6,0
csa,2010,3,3,0
csa,2011,6,6,0
csa,2012,1,1,0
csa,2013,2,2,0
csa,2014,2,2,0
dfo,2010,8,5,3
dfo,2011,5,5,0
dfo,2012,9,8,1
dfo,2013,6,6,0
dfo,2014,1,1,0
dfo,2016,3,3,0
dfo,2017,2,2,0
dnd,2008,21,21,0
dnd,2009,19,19,0
dnd,2010,35,34,1
dnd,2011,37,36,1
dnd,2012,10,8,2
dnd,2013,20,19,1
dnd,2014,10,10,0
dnd,2015,11,11,0
dnd,2016,9,8,1
dnd,2017,7,6,1
ec,2008,32,32,0
ec,2009,42,41,1
ec,2010,38,36,2
ec,2011,40,40,0
ec,2012,33,33,0
ec,2013,41,41,0
ec,2014,28,28,0
ec,2015,18,18,0
ec,2016,16,16,0
ec,2017,15,15,0
hc,2010,31,30,1
hc,2011,42,40,2
hc,2012,23,22,1
hc,2013,26,25,1
hc,2014,33,32,1
hc,2015,34,33,1
hc,2016,18,17,1
hc,2017,25,24,1
ic,2008,11,11,0
ic,2009,14,13,1
ic,2010,7,7,0
ic,2011,5,5,0
ic,2012,4,4,0
ic,2013,2,2,0
ic,2014,1,1,0
nrc,2009,36,35,1
nrc,2010,27,27,0
nrc,2011,36,35,1
nrc,2012,17,16,1
nrc,2013,30,30,0
nrc,2014,9,9,0
nrc,2015,18,18,0
nrc,2016,20,20,0
nrc,2017,13,13,0
nrcan,2011,10,10,0
nrcan,2012,11,11,0
nrcan,2013,24,24,0
nrcan,2014,14,14,0
nrcan,2015,9,9,0
nrcan,2016,11,11,0
nrcan,2017,11,11,0
pc,2016,1,1,0
pc,2017,1,0,1
pch,2011,1,1,0
phac,2010,31,30,1
phac,2011,42,40,2
phac,2012,23,22,1
phac,2013,26,25,1
phac,2014,33,32,1
phac,2015,34,33,1
phac,2016,8,7,1
phac,2017,3,3,0
rcmp,2008,2,2,0
rcmp,2010,3,3,0
rcmp,2011,2,1,1
rcmp,2012,3,3,0
rcmp,2013,6,6,0
rcmp,2015,1,1,0
rcmp,2016,5,5,0
rcmp,2017,1,1,0
