owner_acronym,effective_year,sum_yearly_value
cra,2008,4338007.57683514
cra,2009,4502753.53350181
cra,2010,5024407.97550181
cra,2011,4114965.1769899
cra,2012,2080324.4514899
cra,2013,696323.685
cra,2014,322088.095
cra,2015,405117.97
cra,2016,330161.12
cra,2017,111270.92
dnd,2008,77245.666666667
dnd,2009,4247180.14666667
dnd,2010,295308.386666667
dnd,2011,53973452.833334
dnd,2012,54574580.293334
dnd,2013,54165173.103334
dnd,2014,56663702.268334
dnd,2015,56963411.098334
dnd,2016,54739320.028334
dnd,2017,537698.13
esdc,2008,31516857.87
esdc,2009,29698566.87
esdc,2010,31428417.1
esdc,2011,12314304.69
esdc,2012,447775.385
esdc,2013,483402.845
esdc,2014,1189307.395
esdc,2015,453581.695
esdc,2016,9592.39
esdc,2017,334937.045
gac,2008,6612.28
gac,2009,9723.45
gac,2010,46015.65
gac,2011,927080.43
gac,2012,530126.45
gac,2013,242318.45
gac,2014,99375.85
gac,2016,30551.34
gac,2017,17975.36
ircc,2009,804863.24
ircc,2010,1116356.665
ircc,2011,2210496.18833333
ircc,2012,1586564.66333333
ircc,2013,602196.53333333
ircc,2014,70411.88
ircc,2015,20691.88
ircc,2016,858236.24
ircc,2017,451386.87
pc,2008,535537.065
pc,2009,521758.94
pc,2010,186341.82
pc,2011,124923.15
pc,2012,71898.24
pc,2014,222998.84
pc,2015,20555.04
pc,2016,250079.28
pc,2017,197745.31
pspc,2008,64936925.023182
pspc,2009,67872763.118182
pspc,2010,125253184.150515
pspc,2011,141676192.040627
pspc,2012,36689103.2884444
pspc,2013,35378370.9034444
pspc,2014,35729050.1584444
pspc,2015,34580315.2684444
pspc,2016,11973778.7961111
pspc,2017,3658609.0244444
rcmp,2008,916255.103484849
rcmp,2009,1901359.22536364
rcmp,2010,1502877.37122078
rcmp,2011,11626225.0587208
rcmp,2012,11714590.9287208
rcmp,2013,1458788.49055411
rcmp,2014,831154.557220776
rcmp,2015,1107838.71418182
rcmp,2016,334375.595848484
rcmp,2017,984747.477515151
ssc,2008,46428847.2334762
ssc,2009,46535745.2334762
ssc,2010,52655992.1734762
ssc,2011,73898025.9176432
ssc,2012,95321041.6936431
ssc,2013,103055796.327
ssc,2014,88796228.8635003
ssc,2015,226114625.263084
ssc,2016,233011201.328917
ssc,2017,173024918.811417
tc,2012,1764282.39333334
tc,2014,15916.05
tc,2015,60433.59
tc,2016,184785.86
tc,2017,134722.735
