owner_acronym,total_entries,total_contracts,total_amendments
ssc,48,28,20
dnd,26,25,1
ircc,13,13,0
pptc,6,6,0
pspc,6,6,0
ic,6,5,1
psc,4,4,0
rcmp,4,3,1
cnsc,3,3,0
vac,3,3,0
pch,3,3,0
ced,2,2,0
hc,2,2,0
phac,2,2,0
nrc,1,1,0
gac,1,1,0
cfia,1,1,0
