owner_acronym,sum_effective_value
ssc,56578446.87
rcmp,13168291.52
pspc,6738571.62
hc,3110876.44
ic,2172723.00
pptc,1708399.56
ircc,1118781.81
dnd,1106936.00
vac,576496.76
cfia,557646.00
psc,429712.00
ced,315635.97
cnsc,220346.29
pch,99273.71
gac,73689.00
phac,36073.22
nrc,22580.00
