owner_acronym,sum_effective_value
dnd,108366287.66
pspc,10910436.71
nrc,4416768.93
phac,1084196.52
rcmp,537160.30
cnsc,380161.82
hc,359104.06
gac,357071.32
agr,299296.64
cra,225099.00
ec,212354.86
pch,185758.64
csa,168915.22
dfo,132553.46
pco,101128.52
ic,32069.00
pc,30133.08
nrcan,25835.50
ps,14771.13
cfia,8700.86
