owner_acronym,effective_year,sum_yearly_value
acoa,2009,199599.75
acoa,2010,199599.75
acoa,2014,61698.00
agr,2015,49720.00
atssc,2016,8263.13
atssc,2017,8263.13
cbsa,2014,15978.14
cbsa,2015,15978.14
cc,2016,65491.50
cc,2017,116354.00
ced,2009,94500.00
ced,2010,39978.75
ced,2011,106183.75
ced,2012,26937.50
ced,2013,34492.50
ced,2014,34492.50
ced,2016,11497.50
ced,2017,68985.00
cfia,2011,336000.00
cfia,2012,687632.00
cfia,2013,55370.00
cfia,2014,466690.00
cnsc,2016,24939.10
cra,2017,56500.00
csa,2016,41238.66
csa,2017,189613.90
dfo,2010,11700.00
dfo,2011,115700.00
dfo,2012,43848.00
dfo,2013,44221.00
dfo,2016,22064.00
dfo,2017,78535.00
dnd,2014,2615681.25
dnd,2015,10217994.92
dnd,2016,11053346.42
dnd,2017,10361947.42
ec,2013,107000.00
ec,2014,123953.00
ec,2015,88047.86
esdc,2008,659517.00
esdc,2009,12468.75
esdc,2010,12468.75
esdc,2011,259336.00
esdc,2012,259336.00
esdc,2013,214395.50
esdc,2014,3314651.57
esdc,2015,3137409.77
esdc,2016,3070330.77
esdc,2017,2447203.12
fcac,2017,25000.00
fin,2008,230960.60
fin,2009,87460.60
fin,2010,24950.00
fin,2012,194077.50
fin,2013,254250.00
fin,2017,36725.00
fintrac,2008,86100.00
fintrac,2011,94500.00
fintrac,2012,153616.90
fintrac,2013,132569.40
fintrac,2014,11890.00
fintrac,2015,11890.00
fintrac,2016,11890.00
fintrac,2017,20930.00
gac,2008,24832.50
gac,2010,24999.45
gac,2011,200000.00
gac,2012,210000.00
gac,2013,212075.00
gac,2014,81520.75
gac,2015,275500.90
gac,2016,550536.01
hc,2010,15879.50
hc,2012,94948.25
hc,2015,174100.43
hc,2016,25000.00
ic,2008,1464343.00
ic,2009,4111137.50
ic,2010,936432.50
ic,2011,796930.00
ic,2012,917581.00
ic,2013,485751.50
ic,2014,790315.42
ic,2015,676014.92
ic,2016,1091646.00
ic,2017,669839.46
inac,2013,160681.28
inac,2014,623684.26
inac,2015,3262689.28
inac,2016,3304806.23
inac,2017,3131650.73
infra,2011,46217.00
infra,2012,46129.99
infra,2016,73450.00
ircc,2010,24937.50
ircc,2011,71800.00
ircc,2012,131636.85
ircc,2013,164655.27
ircc,2014,80425.27
ircc,2015,36974.38
ircc,2016,36974.38
ircc,2017,24566.20
just,2013,24408.00
lac,2013,24450.00
lac,2014,24450.00
lac,2017,12072.38
nrc,2009,104884.00
nrc,2010,13377.00
nrc,2012,24408.00
nrc,2014,24973.00
nrc,2015,40680.00
nrc,2016,184557.25
nrc,2017,583574.38
nrcan,2011,49946.00
nrcan,2012,281198.81
nrcan,2013,4657775.67
nrcan,2014,4731338.67
nrcan,2015,4680375.67
nrcan,2016,451397.78
nrcan,2017,861415.40
nserc,2017,22475.70
oag,2013,18061.24
oag,2014,18061.24
oag,2015,18061.24
oag,2016,74504.74
oag,2017,210735.27
osfi,2017,12500.00
pch,2008,334635.00
pch,2012,139919.07
pch,2013,159184.50
pch,2014,114512.02
pch,2015,298561.51
pch,2016,298561.51
pco,2011,113000.01
pco,2012,135600.00
pco,2013,135600.00
pco,2014,67800.00
pco,2015,24295.00
phac,2012,158232.53
phac,2016,112206.38
phac,2017,62206.38
pptc,2010,49875.00
pptc,2012,11754.00
pptc,2013,28263.21
pptc,2014,28263.21
ps,2009,52426.50
ps,2010,110002.11
ps,2011,159857.71
ps,2012,146535.01
ps,2013,100114.61
ps,2014,47936.86
ps,2015,35595.00
ps,2016,35595.00
ps,2017,12147.50
psc,2012,47403.00
psc,2017,24575.90
pspc,2008,629159.35
pspc,2009,1323147.70
pspc,2010,1566284.59
pspc,2011,198882.28
pspc,2012,160897.27
pspc,2013,321718.82
pspc,2014,379913.21
pspc,2015,596121.55
pspc,2016,685204.72
pspc,2017,442567.85
rcmp,2015,24675.00
ssc,2012,701443.33
ssc,2013,1023301.23
ssc,2014,1458846.17
stats,2010,146854.80
stats,2011,146854.80
tbs,2008,565332.00
tbs,2009,1466135.36
tbs,2010,550223.14
tbs,2011,162151.20
tbs,2012,1102824.63
tbs,2013,1395496.89
tbs,2014,985904.66
tbs,2017,45200.00
tc,2012,24747.00
tc,2014,164824.06
tc,2015,114765.06
tc,2016,461475.40
tc,2017,633427.32
vac,2011,1016715.00
vac,2014,63506.00
