owner_acronym,effective_year,sum_yearly_value
dnd,2009,2056845.00
dnd,2010,-48752.50
dnd,2011,672047.33
dnd,2012,677697.33
dnd,2013,563770.00
dnd,2014,563770.00
dnd,2015,1691021.67
dnd,2016,249375.00
esdc,2008,23444206.47
esdc,2009,23954439.85
esdc,2010,22113850.96
esdc,2011,21690953.75
esdc,2012,21844517.34
esdc,2013,4993283.32
esdc,2014,4971029.18
esdc,2015,4971029.18
esdc,2016,4971029.18
ircc,2014,11892.12
ssc,2012,17151519.93
ssc,2013,17056968.20
ssc,2014,18255737.62
ssc,2015,18356187.88
ssc,2016,59762861.58
ssc,2017,758643.04
