owner_acronym,sum_effective_value
cra,128506692.05
pspc,88198821.95
ircc,35215607.86
ssc,30997127.68
rcmp,24058184.79
cbsa,23333353.81
esdc,14961190.35
dnd,10629246.41
gac,9970017.08
tbs,9836572.43
ec,9113237.58
ic,9099800.59
phac,7308711.18
nrcan,6775729.07
agr,6318315.33
osfi,4133404.74
cnsc,2365045.50
tc,1617358.45
just,1447525.96
pc,1425547.56
pch,989602.50
hc,523834.10
psc,515180.00
ps,282429.00
fin,160749.65
pco,157380.76
elections,155982.75
dfo,155925.00
stats,88919.70
ppsc,73500.00
