owner_acronym,effective_year,sum_yearly_value
csa,2010,213048.00
csa,2011,213048.00
csa,2012,213048.00
csa,2013,213048.00
csa,2014,94923.00
csa,2015,94923.00
csa,2016,94923.00
csa,2017,94923.00
dfo,2013,16268.17
dfo,2014,174719.50
dfo,2015,30239.49
dfo,2016,113825.98
dfo,2017,14647.27
dnd,2008,88657491.74
dnd,2009,-36183428.52
dnd,2010,75208018.58
dnd,2011,117083015.27
dnd,2012,70556714.47
dnd,2013,66476969.36
dnd,2014,79588902.44
dnd,2015,138791578.11
dnd,2016,91952007.51
dnd,2017,110349132.17
stats,2008,1970000.00
stats,2009,1970000.00
stats,2010,1970000.00
stats,2011,1970000.00
stats,2012,1970000.00
