owner_acronym,total_entries,total_contracts,total_amendments
cra,130,75,55
pspc,79,59,20
dnd,44,34,10
gac,37,28,9
lac,36,15,21
esdc,29,21,8
ec,28,23,5
hc,27,16,11
phac,25,16,9
inac,23,17,6
dfo,19,9,10
just,19,12,7
agr,18,13,5
ircc,16,11,5
ic,14,12,2
infra,14,6,8
pch,13,10,3
rcmp,11,6,5
tc,8,4,4
tbs,7,6,1
pc,7,6,1
psc,6,4,2
csa,6,3,3
nrcan,5,4,1
ssc,5,4,1
fin,3,3,0
ps,3,3,0
elections,3,3,0
cnsc,3,2,1
nrc,2,2,0
cfia,2,2,0
stats,1,1,0
ppsc,1,1,0
cbsa,1,1,0
