owner_acronym,effective_year,sum_yearly_value
agr,2013,253911.00
agr,2014,709925.00
agr,2015,450769.76
agr,2016,731818.67
agr,2017,2025121.47
cfia,2013,49731.30
cfia,2017,25877.57
cnsc,2008,21000.00
cnsc,2011,147295.50
cra,2008,116265.30
cra,2010,116317.48
cra,2011,1017493.81
cra,2012,2897850.96
cra,2013,2620023.26
cra,2014,3471228.57
cra,2015,3455008.18
cra,2016,1613319.33
cra,2017,2358646.91
csa,2008,12474.00
csa,2009,12474.00
dfo,2011,487279.86
dfo,2012,497389.64
dfo,2013,31225.50
dfo,2014,138815.63
dfo,2015,125315.63
dfo,2016,338920.90
dfo,2017,272267.57
dnd,2008,3173551.67
dnd,2009,519120.00
dnd,2010,49875.00
dnd,2011,220881.10
dnd,2012,-1556319.05
dnd,2013,6230423.05
dnd,2014,2700506.08
dnd,2015,3064872.98
dnd,2016,792377.26
dnd,2017,2298797.97
ec,2008,146800.00
ec,2009,448035.00
ec,2010,138500.00
ec,2011,68695.00
ec,2012,348882.00
ec,2013,683148.00
ec,2014,302010.00
ec,2015,154474.60
ec,2016,129514.60
ec,2017,54719.73
elections,2017,412151.34
esdc,2008,389550.00
esdc,2009,288960.00
esdc,2012,722194.17
esdc,2013,1007565.86
esdc,2014,815940.86
esdc,2015,444984.19
esdc,2016,826753.30
esdc,2017,1392072.95
fin,2008,276505.89
fin,2009,28875.00
fin,2010,17325.00
gac,2008,560047.96
gac,2009,1080458.75
gac,2010,1104010.70
gac,2011,913458.10
gac,2012,1278109.10
gac,2013,1190658.40
gac,2014,601747.60
gac,2015,177467.52
gac,2016,436802.52
gac,2017,826322.86
hc,2011,1554973.79
hc,2012,895864.00
hc,2013,878055.20
hc,2014,650066.40
hc,2015,2253955.82
hc,2016,1578905.12
hc,2017,2043741.91
ic,2008,325379.50
ic,2009,221450.00
ic,2010,373036.50
ic,2011,343740.50
ic,2013,48646.00
ic,2017,143736.00
inac,2014,2132754.51
inac,2015,1521291.67
inac,2016,2854625.00
inac,2017,2156336.86
infra,2008,132500.00
infra,2009,132500.00
infra,2010,132500.00
infra,2011,6026865.34
infra,2012,3776536.25
infra,2013,3573037.93
infra,2014,258640.05
infra,2015,76588.58
infra,2016,216759.77
infra,2017,181069.79
ircc,2010,1336209.36
ircc,2011,8362.00
ircc,2012,87398.16
ircc,2013,104520.12
ircc,2014,143399.47
ircc,2015,50795.97
ircc,2016,17121.97
just,2008,318715.40
just,2009,49980.00
just,2011,44834.70
just,2012,672615.55
just,2013,621946.35
just,2014,367323.45
lac,2013,412232.14
lac,2014,540836.97
lac,2015,436486.91
lac,2016,148837.50
lac,2017,212720.72
nrc,2010,27404.00
nrc,2012,24973.00
nrcan,2011,65257.50
nrcan,2012,65257.50
nrcan,2013,1549374.17
nrcan,2014,1549374.17
nrcan,2015,1549374.17
pc,2008,215521.20
pch,2008,426994.54
pch,2009,623411.25
pch,2010,538020.00
pch,2012,79269.75
phac,2011,1225567.26
phac,2012,683107.60
phac,2013,1311884.80
phac,2014,1300132.80
phac,2015,5308814.58
phac,2016,3983697.48
phac,2017,3983697.48
ps,2008,199500.00
ps,2010,54337.50
ps,2011,166675.00
ps,2012,166675.00
psc,2008,326292.00
psc,2009,271393.00
psc,2011,48816.00
psc,2012,-25874.00
pspc,2008,1520557.50
pspc,2009,3086498.46
pspc,2010,2709896.96
pspc,2011,2713765.44
pspc,2012,533816.47
pspc,2013,1903742.40
pspc,2014,1449741.90
pspc,2015,80004.00
pspc,2016,349771.43
pspc,2017,349771.43
rcmp,2008,211845.00
rcmp,2009,172095.00
rcmp,2011,348848.23
rcmp,2012,348848.23
rcmp,2013,351204.00
rcmp,2014,305100.00
rcmp,2015,305100.00
ssc,2012,222131.85
ssc,2016,40680.00
ssc,2017,40680.00
stats,2008,28350.00
tbs,2008,209888.08
tbs,2009,100642.50
tbs,2012,195301.67
tbs,2013,958428.33
tbs,2014,958428.33
tc,2010,213315.75
tc,2012,121218.50
tc,2013,121218.50
tc,2017,388578.68
