owner_acronym,effective_year,sum_yearly_value
agr,2011,1411766.56
agr,2012,1411766.56
agr,2013,1411766.56
agr,2014,1535266.56
agr,2015,276920.74
agr,2016,220500.00
agr,2017,220500.00
atssc,2015,253796.12
atssc,2016,253796.12
atssc,2017,173437.70
cbsa,2015,1052527.20
cbsa,2016,4829499.02
cbsa,2017,4375367.72
ced,2011,54337.50
ced,2012,54000.00
cihr,2016,16578.45
cihr,2017,16578.00
cnsc,2008,23285.55
cra,2008,39788150.77
cra,2009,62071139.94
cra,2010,65199787.32
cra,2011,32622881.12
cra,2012,159603.79
cra,2013,29515.89
csa,2009,95635.31
csa,2010,52081.31
csa,2011,74761.31
csa,2012,98858.81
csc,2016,9480.70
csc,2017,9480.70
dfo,2011,67275.00
dfo,2012,35573.00
dfo,2013,87773.00
dfo,2014,87773.00
dfo,2015,159386.67
dfo,2017,63562.50
dnd,2008,5108989.00
dnd,2009,1602045.50
dnd,2010,792543.50
dnd,2011,1303605.25
dnd,2012,3606036.50
dnd,2013,2983540.91
dnd,2014,1858728.61
dnd,2015,5046640.80
dnd,2016,3820022.47
dnd,2017,326068.82
ec,2008,71350.00
ec,2009,119400.00
ec,2010,81000.00
esdc,2011,23730.00
esdc,2012,11025.00
esdc,2013,11025.00
esdc,2015,406367.65
esdc,2016,406367.65
esdc,2017,406367.65
fcac,2010,74919.00
fcac,2011,161081.50
fcac,2012,77461.50
fintrac,2008,9500.00
gac,2008,4632095.81
gac,2009,4083098.81
gac,2010,1672870.31
gac,2011,2552631.81
gac,2012,2574101.81
gac,2013,2825747.38
gac,2014,3044333.58
gac,2015,3624580.88
gac,2016,4111429.51
gac,2017,4744803.19
hc,2010,273615.94
hc,2011,445963.54
hc,2012,153388.46
ic,2008,1163874.50
ic,2009,105386.50
ic,2010,729100.50
ic,2011,480220.00
ic,2012,112220.50
ic,2013,130172.50
ic,2014,117262.00
inac,2013,30470.75
inac,2014,963480.80
inac,2015,766263.76
inac,2016,666666.67
infra,2008,6878638.57
infra,2009,6878638.57
infra,2010,6878638.57
infra,2011,-25484108.63
infra,2012,-1200680.49
infra,2013,2508544.77
infra,2014,2508544.77
infra,2015,1067036.63
infra,2016,958879.51
infra,2017,4913879.51
ircc,2008,3062487.36
ircc,2009,5251813.92
ircc,2010,5499739.86
ircc,2011,6419438.39
ircc,2012,7315954.68
ircc,2013,6551902.07
ircc,2014,4045333.60
ircc,2015,7685671.33
ircc,2016,5876131.62
ircc,2017,4313640.65
just,2008,4160936.90
just,2009,3854859.10
just,2010,3065705.76
just,2011,4064550.73
just,2012,2526991.64
just,2013,1883986.85
just,2014,2082945.75
just,2015,920281.01
just,2016,1716518.40
just,2017,5279249.23
lac,2013,24995.60
nserc,2017,12430.00
osfi,2014,299198.13
osfi,2015,526511.76
osfi,2016,354499.19
osfi,2017,1053772.22
pc,2009,63000.00
pc,2015,74733.75
pc,2017,288587.25
pco,2017,131573.25
phac,2010,136807.97
phac,2011,136807.97
phac,2012,220147.73
phac,2013,120853.50
psc,2008,882000.00
psc,2009,49927.00
psc,2011,92523.00
psc,2013,57630.00
psc,2015,13797.00
pspc,2008,38697661.70
pspc,2009,35446483.70
pspc,2010,26817085.26
pspc,2011,16887791.58
pspc,2012,17023803.87
pspc,2013,12076802.36
pspc,2014,10886209.05
pspc,2015,80195.07
rcmp,2008,3961218.92
rcmp,2009,124862.97
rcmp,2013,12860950.21
rcmp,2014,13353818.54
rcmp,2015,1281573.02
rcmp,2016,2153756.48
rcmp,2017,2655111.57
ssc,2012,10042199.07
ssc,2013,12525532.40
ssc,2014,12637402.40
ssc,2015,-908587.86
ssc,2017,2619495.00
sshrc,2017,12430.00
stats,2010,134047.95
stats,2011,177703.80
tbs,2008,15750.00
tbs,2010,602198.00
tbs,2011,1354466.90
tbs,2012,1062773.98
tbs,2013,1420924.98
tbs,2014,894677.50
tbs,2015,2598674.00
tbs,2016,8814.00
tc,2011,299694.83
tc,2012,253490.39
tc,2013,1104736.34
tc,2014,1104736.34
vac,2012,7051800.00
vac,2013,7051800.00
