owner_acronym,source_year,total_entries,total_contracts,total_amendments
acoa,2008,1,1,0
acoa,2009,1,1,0
acoa,2010,1,1,0
acoa,2011,1,1,0
acoa,2012,1,1,0
acoa,2013,1,1,0
acoa,2014,1,1,0
acoa,2015,2,2,0
acoa,2017,2,2,0
agr,2013,2,2,0
agr,2014,2,2,0
agr,2015,1,1,0
agr,2016,1,1,0
agr,2017,2,2,0
cas,2017,1,1,0
cbsa,2014,2,2,0
cbsa,2015,2,2,0
cbsa,2016,3,3,0
cbsa,2017,2,2,0
ced,2008,2,2,0
ced,2009,2,2,0
ced,2010,4,3,1
ced,2011,2,2,0
ced,2012,2,2,0
ced,2013,2,2,0
ced,2014,1,1,0
ced,2015,2,2,0
ced,2016,2,2,0
ced,2017,2,2,0
cfia,2011,1,1,0
cfia,2012,3,3,0
cfia,2013,4,4,0
cfia,2014,5,4,1
cfia,2015,7,6,1
cfia,2016,7,5,2
cfia,2017,1,1,0
chrc,2015,1,1,0
chrc,2017,1,1,0
cihr,2015,2,2,0
cihr,2016,1,1,0
cihr,2017,5,5,0
cnsc,2008,2,2,0
cnsc,2009,1,1,0
cra,2008,3,3,0
cra,2009,4,4,0
cra,2010,7,6,1
cra,2011,5,3,2
cra,2012,1,1,0
cra,2013,2,2,0
cra,2014,1,1,0
cra,2015,2,1,1
cra,2016,1,0,1
cra,2017,1,0,1
csa,2008,1,1,0
csa,2009,2,2,0
csa,2010,1,1,0
csa,2011,2,2,0
csa,2012,2,2,0
csa,2013,2,2,0
csa,2014,3,3,0
csa,2015,3,3,0
csa,2016,1,1,0
csa,2017,2,2,0
csc,2015,1,1,0
cta,2016,1,1,0
cta,2017,2,2,0
dfo,2010,7,5,2
dfo,2011,8,7,1
dfo,2012,6,4,2
dfo,2013,3,2,1
dfo,2014,2,1,1
dfo,2015,1,1,0
dfo,2016,3,2,1
dfo,2017,4,4,0
dnd,2008,11,9,2
dnd,2009,13,13,0
dnd,2010,18,17,1
dnd,2011,20,19,1
dnd,2012,15,13,2
dnd,2013,15,15,0
dnd,2014,5,4,1
dnd,2017,4,4,0
ec,2008,16,16,0
ec,2009,13,13,0
ec,2010,3,3,0
ec,2011,5,4,1
ec,2012,3,3,0
ec,2013,1,0,1
ec,2014,2,1,1
ec,2015,2,2,0
ec,2016,1,1,0
elections,2017,1,1,0
esdc,2008,3,3,0
esdc,2009,3,3,0
esdc,2010,3,3,0
esdc,2011,5,5,0
esdc,2012,7,7,0
esdc,2013,7,7,0
esdc,2014,5,5,0
esdc,2015,2,2,0
esdc,2016,10,10,0
esdc,2017,5,5,0
fintrac,2012,2,2,0
gac,2008,4,4,0
gac,2009,3,3,0
gac,2010,4,3,1
gac,2011,3,1,2
gac,2012,9,7,2
gac,2013,6,4,2
gac,2014,4,2,2
gac,2015,4,1,3
gac,2016,1,1,0
gac,2017,2,2,0
hc,2010,1,1,0
hc,2011,1,1,0
hc,2013,1,1,0
hc,2014,1,1,0
ic,2008,4,4,0
ic,2009,6,6,0
ic,2010,3,3,0
ic,2011,8,7,1
ic,2012,6,5,1
ic,2013,3,2,1
ic,2014,3,3,0
ic,2015,1,1,0
ic,2016,4,4,0
ic,2017,4,4,0
ijc,2017,1,1,0
inac,2013,9,9,0
inac,2014,5,5,0
inac,2015,1,1,0
inac,2016,4,4,0
inac,2017,4,4,0
infra,2011,1,1,0
infra,2012,3,3,0
infra,2013,2,1,1
infra,2014,1,1,0
infra,2015,1,1,0
infra,2016,1,1,0
ircc,2010,17,16,1
ircc,2011,11,9,2
ircc,2012,14,12,2
ircc,2013,15,10,5
ircc,2014,16,12,4
ircc,2015,10,9,1
ircc,2016,7,7,0
ircc,2017,12,9,3
just,2010,1,1,0
lac,2013,1,1,0
lac,2015,1,1,0
lac,2016,1,1,0
lac,2017,1,1,0
nfb,2017,2,2,0
nrc,2009,3,3,0
nrc,2010,4,4,0
nrc,2011,3,3,0
nrc,2012,4,4,0
nrc,2013,4,4,0
nrc,2014,4,4,0
nrc,2015,4,4,0
nrc,2016,4,4,0
nrc,2017,3,3,0
nrcan,2011,7,7,0
nrcan,2012,3,2,1
nrcan,2013,1,1,0
nrcan,2014,2,2,0
oag,2016,1,1,0
oag,2017,1,1,0
pc,2008,1,1,0
pc,2009,1,1,0
pc,2010,1,1,0
pc,2011,1,1,0
pc,2012,1,1,0
pc,2013,2,2,0
pc,2015,1,1,0
pc,2016,1,1,0
pc,2017,1,1,0
pch,2010,1,1,0
pch,2011,1,0,1
pch,2012,1,1,0
pch,2014,1,1,0
pch,2015,1,1,0
pco,2016,1,1,0
pco,2017,1,1,0
phac,2010,1,1,0
phac,2011,1,1,0
phac,2013,1,1,0
phac,2014,1,1,0
phac,2017,2,2,0
pptc,2010,2,2,0
pptc,2011,1,1,0
pptc,2012,1,1,0
pptc,2014,1,1,0
psc,2008,1,1,0
psc,2009,5,5,0
psc,2010,3,3,0
psc,2011,2,1,1
psc,2012,3,2,1
pspc,2008,9,9,0
pspc,2009,18,17,1
pspc,2010,18,15,3
pspc,2011,14,13,1
pspc,2012,13,10,3
pspc,2013,11,7,4
pspc,2014,10,6,4
pspc,2015,5,2,3
pspc,2016,6,4,2
pspc,2017,5,2,3
rcmp,2008,7,7,0
rcmp,2009,6,6,0
rcmp,2010,10,9,1
rcmp,2011,6,6,0
rcmp,2012,10,10,0
rcmp,2013,9,9,0
rcmp,2014,7,7,0
rcmp,2015,9,9,0
rcmp,2016,8,8,0
rcmp,2017,11,11,0
ssc,2012,22,13,9
ssc,2013,24,22,2
ssc,2014,5,4,1
ssc,2015,4,4,0
ssc,2016,5,4,1
ssc,2017,3,2,1
sshrc,2017,2,2,0
stats,2008,1,1,0
stats,2009,11,11,0
stats,2010,6,6,0
stats,2011,8,8,0
stats,2012,4,4,0
stats,2013,9,9,0
stats,2014,4,4,0
stats,2015,3,3,0
stats,2016,5,5,0
stats,2017,4,4,0
tbs,2012,1,1,0
tc,2011,2,2,0
tc,2012,5,5,0
tc,2013,5,4,1
tc,2014,3,1,2
tc,2015,1,1,0
tc,2016,2,2,0
tc,2017,3,3,0
vac,2011,1,1,0
vac,2012,1,1,0
vac,2013,2,2,0
vac,2014,1,1,0
vac,2015,3,3,0
vac,2016,2,2,0
vac,2017,1,1,0
