owner_acronym,sum_effective_value
dnd,3136234145.24739
rcmp,41708847.68
csc,12722246.2666667
tbs,12670243.98
ssc,7185612.75
gac,1577415.38
dfo,968316.45
just,781298.47
ic,534843.999999998
pco,381013.995
cbsa,286131.14
inac,123269.03
ppsc,83908.22
cnsc,82549.9
tc,75343.73
agr,70787.58
ircc,61272.03
nrcan,56766.09
esdc,51784.6
ec,34220.04
acoa,32337.63
pspc,31448.77
csa,27489.93
fintrac,20818.77
nrc,17726.31
