owner_acronym,sum_effective_value
dnd,89059640.31
pspc,45702719.42
nrc,10846955.72
gac,2655134.27
pc,934326.21
dfo,790392.54
rcmp,708186.90
ec,607286.01
agr,400260.05
csa,337734.40
csc,138448.08
nrcan,122690.62
ssc,115411.42
cbsa,41614.84
cgc,6798.75
cfia,-4909781.14
