owner_acronym,effective_year,sum_yearly_value
cfia,2012,55414.00
cra,2008,10110.19
cra,2009,20215.39
cra,2010,10105.20
dfo,2010,123449.50
dfo,2011,64649.50
dfo,2012,44774.00
dfo,2014,1505674.98
dfo,2015,35086.00
dfo,2017,57037.70
dnd,2008,1117686.00
dnd,2009,8000000.00
dnd,2010,3600000.00
dnd,2011,9239862.86
dnd,2012,17539308.11
dnd,2013,8383171.86
dnd,2014,8528101.41
dnd,2015,2366503.54
dnd,2016,4135752.89
dnd,2017,786784.75
ec,2008,17229.00
ic,2008,55211.50
ic,2009,76199.50
ic,2010,29773.50
ic,2011,151155.00
ic,2012,36513.50
ic,2014,64450.00
ic,2015,11770.50
ic,2016,11770.50
nrc,2010,40410.00
nrc,2011,56802.50
nrc,2012,33872.50
nrc,2013,80415.50
nrc,2014,123057.50
nrc,2015,158004.00
nrc,2016,116958.00
pspc,2008,19333.65
rcmp,2008,5971830.50
rcmp,2009,3277803.75
rcmp,2010,2113225.95
rcmp,2011,3642300.17
rcmp,2012,5255173.12
rcmp,2013,4487387.82
stats,2012,50321.16
