owner_acronym,source_year,total_entries,total_contracts,total_amendments
atssc,2017,1,1,0
cbsa,2014,2,2,0
cbsa,2015,6,6,0
cbsa,2016,2,2,0
cbsa,2017,9,5,4
cfia,2012,2,2,0
cfia,2013,2,2,0
cfia,2014,2,1,1
cfia,2015,1,0,1
cfia,2016,5,2,3
cfia,2017,3,2,1
cihr,2015,2,2,0
cihr,2016,1,1,0
cihr,2017,2,1,1
cnsc,2010,4,4,0
cnsc,2011,3,1,2
cnsc,2012,2,2,0
cnsc,2014,3,3,0
cnsc,2015,2,1,1
cnsc,2016,4,1,3
cnsc,2017,1,1,0
crtc,2017,1,1,0
csc,2011,1,1,0
csc,2012,1,1,0
csc,2013,1,1,0
cta,2015,1,1,0
dfo,2010,7,5,2
dfo,2011,3,2,1
dfo,2012,4,3,1
dfo,2013,8,3,5
dfo,2014,5,4,1
dfo,2015,1,1,0
dfo,2016,1,0,1
dfo,2017,4,3,1
dnd,2010,2,1,1
dnd,2011,2,2,0
dnd,2012,2,1,1
dnd,2013,6,5,1
dnd,2014,13,10,3
dnd,2015,7,7,0
dnd,2016,3,2,1
dnd,2017,2,0,2
ec,2010,1,1,0
ec,2011,2,2,0
ec,2012,2,1,1
ec,2014,1,1,0
ec,2015,1,1,0
ec,2016,2,1,1
ec,2017,2,1,1
elections,2017,1,1,0
esdc,2010,3,3,0
esdc,2011,1,1,0
esdc,2012,1,1,0
esdc,2013,1,1,0
esdc,2014,2,2,0
esdc,2015,4,4,0
esdc,2016,2,2,0
esdc,2017,18,11,7
gac,2010,5,4,1
gac,2011,4,4,0
gac,2012,8,8,0
gac,2013,14,6,8
gac,2014,13,6,7
gac,2015,7,1,6
gac,2016,5,2,3
gac,2017,7,1,6
hc,2010,1,1,0
hc,2012,2,2,0
hc,2013,3,3,0
hc,2014,1,1,0
hc,2017,1,1,0
ic,2010,15,12,3
ic,2011,9,2,7
ic,2012,16,7,9
ic,2013,16,10,6
ic,2014,23,8,15
ic,2015,15,2,13
ic,2016,26,11,15
ic,2017,19,5,14
ircc,2010,51,38,13
ircc,2011,37,10,27
ircc,2012,51,8,43
ircc,2013,38,9,29
ircc,2014,5,2,3
ircc,2015,24,21,3
ircc,2016,34,28,6
ircc,2017,62,38,24
just,2012,1,1,0
just,2017,1,1,0
nrc,2011,4,3,1
nrc,2012,5,2,3
nrc,2013,8,4,4
nrc,2014,9,3,6
nrc,2015,9,1,8
nrc,2016,11,1,10
nrc,2017,16,5,11
nrcan,2013,2,2,0
nrcan,2014,1,0,1
nrcan,2017,1,1,0
pc,2013,3,2,1
pc,2014,3,1,2
pc,2015,1,0,1
pc,2016,2,0,2
pc,2017,3,1,2
pch,2010,1,1,0
pco,2010,1,1,0
pco,2011,2,1,1
pco,2012,1,1,0
pco,2013,2,2,0
pco,2014,1,0,1
pco,2015,4,2,2
pco,2016,2,0,2
pco,2017,2,2,0
phac,2010,1,1,0
phac,2012,2,2,0
phac,2013,3,3,0
phac,2014,1,1,0
pptc,2010,1,1,0
pptc,2012,2,2,0
pptc,2013,2,2,0
psc,2012,1,1,0
psc,2013,1,0,1
pspc,2010,25,24,1
pspc,2011,6,3,3
pspc,2012,4,3,1
pspc,2013,7,4,3
pspc,2014,6,1,5
pspc,2015,3,0,3
pspc,2016,1,0,1
rcmp,2010,36,18,18
rcmp,2011,45,9,36
rcmp,2012,76,40,36
rcmp,2013,33,9,24
rcmp,2014,14,4,10
rcmp,2015,42,17,25
rcmp,2016,30,3,27
rcmp,2017,20,1,19
ssc,2012,11,6,5
ssc,2013,11,4,7
ssc,2014,13,1,12
ssc,2015,6,1,5
ssc,2016,4,2,2
ssc,2017,2,1,1
stats,2013,1,1,0
tbs,2011,1,1,0
tbs,2017,1,1,0
tc,2011,5,4,1
tc,2012,2,1,1
tc,2013,3,2,1
tc,2014,5,3,2
tc,2015,2,2,0
tc,2016,4,2,2
tc,2017,7,2,5
vac,2017,2,2,0
