owner_acronym,effective_year,sum_yearly_value
acoa,2009,209050.00
acoa,2010,25000.00
acoa,2011,50000.00
acoa,2012,49909.13
acoa,2013,40607.68
acoa,2014,92315.68
acoa,2015,23000.00
agr,2012,87010.00
agr,2013,439132.48
agr,2014,824103.36
agr,2015,1053730.26
agr,2016,134044.14
agr,2017,70568.50
cas,2017,25000.00
cbsa,2014,303233.00
cbsa,2015,3947459.51
cbsa,2016,7133945.01
cbsa,2017,3550940.49
cc,2009,58123.00
cc,2010,107931.22
cc,2011,86250.00
cc,2012,10250.00
cc,2013,82742.50
cc,2014,150198.50
cc,2015,107030.00
cc,2016,832174.50
cc,2017,2992898.00
ced,2011,15750.00
ced,2012,15750.00
ced,2013,8623.13
ced,2014,40816.13
ced,2015,32193.00
cfia,2011,31578.00
cfia,2012,164030.00
cfia,2013,23730.00
cfia,2014,15255.00
cfia,2015,46291.25
cfia,2016,22402.25
cihr,2016,146900.00
cihr,2017,158200.00
cnsc,2009,379260.00
cnsc,2010,142275.00
cnsc,2011,24559.24
cnsc,2012,12484.24
cnsc,2014,21551.93
cnsc,2015,85102.56
cnsc,2016,96120.06
cnsc,2017,149072.43
cra,2008,373076.18
cra,2009,1468913.12
cra,2010,893917.57
cra,2011,685615.69
cra,2012,500405.51
cra,2013,308488.16
cra,2014,288376.00
cra,2015,293736.44
cra,2016,79658.22
cra,2017,452409.68
csa,2010,180913.00
csa,2011,214513.00
csa,2012,53357.50
csa,2013,41807.50
csa,2014,66972.20
csa,2015,47477.20
dfo,2011,10725.00
dfo,2012,5802.00
dfo,2014,712327.40
dfo,2015,625457.40
dfo,2016,829285.87
dfo,2017,701014.33
dnd,2008,136615.25
dnd,2009,311994.38
dnd,2010,309779.88
dnd,2011,-53472.50
dnd,2013,61401.00
dnd,2014,33166.00
dnd,2015,533195.65
dnd,2016,8673370.45
dnd,2017,90380.00
ec,2008,32500.00
ec,2009,47000.00
ec,2010,141000.00
ec,2011,11000.00
ec,2012,11000.00
