owner_acronym,source_year,total_entries,total_contracts,total_amendments
agr,2017,2,1,1
cbsa,2015,5,5,0
cbsa,2016,2,2,0
cbsa,2017,3,1,2
cfia,2014,3,1,2
cfia,2015,3,2,1
chrc,2015,1,1,0
chrc,2017,1,1,0
cnsc,2011,5,3,2
cnsc,2012,4,4,0
cnsc,2013,4,1,3
cnsc,2014,2,1,1
cnsc,2015,1,1,0
cra,2010,51,21,30
cra,2011,59,19,40
cra,2012,98,39,59
cra,2013,44,19,25
cra,2014,42,27,15
cra,2015,16,14,2
cra,2016,76,31,45
cra,2017,92,20,72
csc,2016,1,1,0
csps,2014,1,1,0
cta,2015,1,1,0
cta,2016,4,0,4
cta,2017,4,0,4
dfo,2010,1,1,0
dfo,2011,5,4,1
dfo,2012,2,1,1
dnd,2009,1,1,0
dnd,2010,5,5,0
dnd,2011,10,8,2
dnd,2012,15,10,5
dnd,2013,11,7,4
dnd,2014,19,15,4
dnd,2015,16,12,4
dnd,2016,5,2,3
dnd,2017,6,3,3
ec,2011,4,3,1
ec,2012,4,3,1
ec,2013,1,1,0
ec,2014,3,1,2
elections,2016,1,1,0
elections,2017,2,2,0
esdc,2010,8,8,0
esdc,2011,9,9,0
esdc,2012,15,15,0
esdc,2013,29,29,0
esdc,2014,27,27,0
esdc,2015,2,2,0
fin,2014,1,1,0
gac,2010,1,1,0
gac,2011,2,2,0
gac,2012,2,1,1
gac,2013,4,2,2
gac,2014,1,0,1
hc,2012,2,2,0
hc,2013,3,3,0
hc,2014,3,2,1
hc,2015,3,2,1
hc,2016,2,1,1
ic,2010,9,9,0
ic,2011,10,5,5
ic,2012,17,9,8
ic,2013,22,8,14
ic,2014,12,3,9
ic,2015,14,4,10
ic,2016,18,7,11
ic,2017,19,11,8
ircc,2010,2,2,0
ircc,2011,2,1,1
ircc,2012,4,4,0
ircc,2013,5,5,0
ircc,2014,1,0,1
ircc,2015,4,4,0
ircc,2016,14,12,2
ircc,2017,26,8,18
just,2010,1,1,0
just,2011,6,1,5
just,2012,6,2,4
just,2013,2,0,2
just,2014,3,1,2
just,2015,3,0,3
just,2016,1,0,1
lac,2013,3,2,1
lac,2014,5,2,3
lac,2015,2,0,2
lac,2016,5,3,2
lac,2017,5,0,5
neb,2016,2,2,0
neb,2017,3,3,0
nrc,2013,2,1,1
nrc,2014,4,1,3
nrc,2015,1,0,1
nrcan,2011,1,1,0
pc,2014,2,1,1
pc,2015,2,0,2
pc,2016,1,0,1
pc,2017,2,1,1
pco,2011,1,1,0
phac,2012,2,2,0
phac,2013,3,3,0
phac,2014,3,2,1
phac,2015,3,2,1
phac,2016,1,1,0
ppsc,2011,2,1,1
pptc,2011,2,2,0
pptc,2012,1,1,0
pptc,2013,1,1,0
ps,2010,1,1,0
ps,2012,1,1,0
ps,2013,3,3,0
ps,2016,2,1,1
psc,2012,1,1,0
psc,2013,2,1,1
psc,2014,2,0,2
psc,2016,2,1,1
pspc,2010,24,22,2
pspc,2011,9,8,1
pspc,2012,4,2,2
pspc,2013,3,2,1
pspc,2014,2,0,2
pspc,2016,1,1,0
pspc,2017,1,1,0
rcmp,2010,4,4,0
rcmp,2011,6,2,4
rcmp,2012,3,3,0
rcmp,2013,3,0,3
rcmp,2014,1,0,1
rcmp,2015,4,2,2
rcmp,2016,1,0,1
rcmp,2017,23,13,10
ssc,2014,2,1,1
ssc,2015,1,0,1
ssc,2016,3,0,3
ssc,2017,1,1,0
stats,2010,1,1,0
tbs,2011,5,3,2
tbs,2012,1,0,1
tc,2011,1,1,0
vac,2011,1,1,0
vac,2014,2,1,1
