owner_acronym,effective_year,sum_yearly_value
pco,2015,41990.80
pco,2016,363838.89
pco,2017,391195.36
phac,2010,53718.80
phac,2011,144301.74
phac,2012,92939.53
phac,2013,163275.75
phac,2014,183647.94
phac,2015,332545.66
phac,2016,193733.74
phac,2017,219446.31
ppsc,2012,5054.71
ppsc,2013,5054.71
ppsc,2017,207770.79
pptc,2010,49954.80
pptc,2013,12168.40
ps,2008,690621.14
ps,2009,970439.45
ps,2010,1022167.61
ps,2011,1020793.53
ps,2012,533726.92
ps,2013,47116.77
ps,2014,302192.70
ps,2015,256460.18
ps,2016,383583.37
ps,2017,655405.24
psic,2017,25525.04
pspc,2008,1475609.89
pspc,2009,1063563.58
pspc,2010,958403.23
pspc,2011,911229.86
pspc,2012,1230199.71
pspc,2013,34784.97
pspc,2014,19061.59
pspc,2015,49853.91
pspc,2016,99613.94
pspc,2017,60844.77
rcmp,2008,9399310.19
rcmp,2009,4822385.11
rcmp,2010,2125064.24
rcmp,2011,1882516.75
rcmp,2012,654069.30
rcmp,2013,1395959.75
rcmp,2014,1179690.81
rcmp,2015,3923676.01
rcmp,2016,2991078.91
rcmp,2017,6978488.07
sirc,2017,67029.00
ssc,2012,605147.53
ssc,2013,1267676.79
ssc,2014,10226307.74
ssc,2015,279709.20
ssc,2016,265122.04
ssc,2017,373524.47
stats,2008,37401.61
stats,2009,37401.61
stats,2010,28785.29
stats,2011,199787.00
stats,2014,248446.32
stats,2015,248446.32
stats,2016,375110.28
stats,2017,9880462.99
tbs,2011,843769.30
tbs,2014,19817.89
tc,2011,30723.57
tc,2012,140544.67
tc,2013,10367.47
tc,2014,645185.05
tc,2015,184044.13
tc,2016,564637.16
tc,2017,133523.17
vac,2011,518392.97
vac,2012,567795.14
vac,2013,996262.00
vac,2014,709724.38
vac,2015,700574.80
vac,2016,40388.21
vac,2017,17311.46
vrab,2013,68388.00
vrab,2014,30012.00
