owner_acronym,effective_year,sum_yearly_value
acoa,2011,15971.99
agr,2012,11993.99
agr,2013,96743.99
agr,2014,129164.26
agr,2015,39144.51
agr,2016,56741.17
agr,2017,24973.00
atssc,2016,99031.71
atssc,2017,102436.96
cbsa,2014,14062.49
cbsa,2015,621970.85
cbsa,2016,325182.36
cbsa,2017,255809.40
cc,2016,24266.25
cc,2017,25230.00
ceaa,2008,180627.99
ceaa,2009,139020.44
ceaa,2010,24693.33
ceaa,2011,24852.01
ceaa,2012,30078.75
ceaa,2013,103371.88
ceaa,2014,103896.88
ceaa,2015,49743.75
ced,2008,24038.92
ced,2009,31991.09
cfia,2012,40191.00
cfia,2013,27662.40
cfia,2014,442908.02
cfia,2015,159862.03
cfia,2016,353121.82
cfia,2017,556063.97
chrc,2016,17409.01
chrc,2017,7322.40
cihr,2016,59978.17
cihr,2017,39701.78
cnsc,2009,413225.15
cnsc,2010,491282.88
cnsc,2011,822072.69
cnsc,2012,645561.30
cnsc,2013,478577.41
cnsc,2014,315203.04
cnsc,2015,186814.50
cnsc,2016,207195.02
cnsc,2017,284217.60
cpc,2017,39618.18
cra,2008,30349.16
cra,2009,57317.11
cra,2010,85774.75
cra,2011,374944.17
cra,2012,2107486.77
cra,2013,2001291.91
cra,2014,2739337.57
cra,2015,2318211.59
cra,2016,597116.45
cra,2017,2024622.51
crtc,2017,172890.00
csa,2009,24756.32
csa,2010,61528.71
csa,2011,36772.39
csa,2013,92320.55
csc,2014,219368.00
csc,2015,382746.49
csc,2016,99055.30
csc,2017,94818.55
csps,2012,42422.25
csps,2013,146937.07
csps,2014,147220.40
csps,2015,414673.56
csps,2016,447836.80
csps,2017,70963.58
cta,2016,40740.34
cta,2017,44686.45
dfo,2009,325421.98
dfo,2010,718138.55
dfo,2011,479546.50
dfo,2012,331879.08
dfo,2013,1389582.70
dfo,2014,1344958.41
dfo,2015,639764.96
dfo,2016,493878.92
dfo,2017,861478.60
dnd,2008,30922.08
dnd,2009,1294346.75
dnd,2010,869877.67
dnd,2011,1463825.42
dnd,2012,3794276.80
dnd,2013,2438636.34
dnd,2014,2193063.66
dnd,2015,4305286.62
dnd,2016,2685461.15
dnd,2017,899983.45
ec,2008,1647921.70
ec,2009,2678653.69
ec,2010,2054197.80
ec,2011,1723165.62
ec,2012,1217047.10
ec,2013,1687780.21
ec,2014,920574.97
ec,2015,611497.25
ec,2016,666196.20
ec,2017,662734.30
elections,2015,264902.40
elections,2016,264902.40
elections,2017,387093.23
esdc,2008,593994.14
esdc,2009,874774.11
esdc,2010,542968.86
esdc,2011,619113.46
esdc,2012,380471.42
esdc,2013,108941.83
esdc,2014,389188.27
esdc,2015,1020393.29
esdc,2016,211735.11
esdc,2017,366498.43
fcac,2011,39049.22
fcac,2012,16604.22
fcac,2016,15228.73
feddev,2015,43460.19
fin,2008,74622.18
fin,2009,105954.32
fin,2010,92683.78
fin,2011,310543.48
fin,2012,236614.09
fin,2013,137863.39
fin,2014,47452.54
fin,2015,48604.17
fin,2016,44196.92
fin,2017,101886.71
fintrac,2008,50949.00
fintrac,2009,12354.00
fintrac,2010,36150.60
fintrac,2011,51487.25
fintrac,2012,9020.79
fintrac,2013,9020.79
fintrac,2016,5674.86
fintrac,2017,5674.86
fja,2008,21330.00
fja,2010,14018.20
fja,2011,75147.53
fja,2012,9334.62
fja,2013,8475.00
fja,2014,197864.30
fja,2015,220010.89
fja,2016,64829.82
fja,2017,122771.44
gac,2008,994564.77
gac,2009,550429.26
gac,2010,661370.34
gac,2011,1228259.95
gac,2012,1966892.69
gac,2013,2988954.49
gac,2014,2637273.93
gac,2015,3350073.54
gac,2016,5092167.58
gac,2017,4495159.76
hc,2010,800394.88
hc,2011,1334705.03
hc,2012,2277789.71
hc,2013,6725268.78
hc,2014,7712741.94
hc,2015,6188884.93
hc,2016,6856230.69
hc,2017,4535243.96
ic,2008,1464845.50
ic,2009,1124552.50
ic,2010,1114292.50
ic,2011,3152905.00
ic,2012,907594.50
ic,2013,3995434.17
ic,2014,4435349.08
ic,2015,5165748.08
ic,2016,6421741.27
ic,2017,5788656.59
inac,2012,6747.30
inac,2013,263416.79
inac,2014,350505.99
inac,2015,573303.73
inac,2016,563782.51
inac,2017,124907.63
infra,2008,193841.85
infra,2009,415776.29
infra,2010,382983.54
infra,2011,163657.37
infra,2012,139856.91
infra,2013,90427.57
infra,2014,106567.88
infra,2015,89197.35
infra,2016,444666.47
infra,2017,307764.45
ircc,2009,7363.13
ircc,2010,305929.64
ircc,2011,105465.66
ircc,2012,2907348.61
ircc,2013,5705596.85
ircc,2014,7430420.30
ircc,2015,5916597.86
ircc,2016,6579934.86
ircc,2017,3675798.29
just,2008,251747.52
just,2009,330464.55
just,2010,176025.32
just,2011,69845.28
just,2012,104659.69
just,2013,47482.10
just,2014,211796.18
just,2015,37666.53
just,2016,38246.83
just,2017,13309.99
lac,2012,4240.93
lac,2013,172091.54
lac,2014,168968.98
lac,2015,407952.95
lac,2016,327194.44
lac,2017,47914.92
mgerc,2015,36845.91
mgerc,2016,36845.91
nrc,2008,111640.50
nrc,2009,263460.00
nrc,2010,275933.67
nrc,2011,543531.67
nrc,2012,195929.17
nrc,2013,174929.50
nrc,2014,632953.00
nrc,2015,685666.00
nrc,2016,2185164.13
nrc,2017,1012464.03
nrcan,2011,610150.55
nrcan,2012,1044762.59
nrcan,2013,2200969.29
nrcan,2014,1383102.99
nrcan,2015,1048706.50
