owner_acronym,effective_year,sum_yearly_value
cc,2009,20250.00
ceaa,2008,72450.00
ceaa,2009,19800.00
ceaa,2010,19800.00
ced,2016,57487.50
ced,2017,18453.50
cfia,2014,69071.26
cihr,2017,120701.33
cnsc,2015,50850.00
cnsc,2016,514093.50
cnsc,2017,328466.43
csa,2011,184905.00
csa,2012,192780.00
csa,2013,86299.61
csa,2014,87693.74
csa,2015,147963.63
csa,2016,129921.75
csa,2017,136705.28
csc,2014,203400.00
dfo,2010,314425.00
dfo,2011,483334.42
dfo,2012,359433.09
dfo,2013,274724.19
dfo,2014,173295.85
dfo,2015,41245.85
dfo,2016,98297.50
dfo,2017,128769.62
dnd,2009,681079.72
dnd,2010,2410187.08
dnd,2011,2489598.93
dnd,2012,2193058.40
dnd,2013,3274342.46
dnd,2014,2425980.90
dnd,2015,4512064.42
dnd,2016,1105626.53
dnd,2017,755568.07
ec,2008,155970.00
ec,2010,474200.00
ec,2011,796100.00
ec,2012,352125.00
ec,2013,75980.93
elections,2016,338501.71
elections,2017,373479.96
esdc,2012,534922.50
esdc,2013,3689043.55
esdc,2014,4310056.30
esdc,2015,5398100.16
esdc,2016,6487562.10
esdc,2017,6363261.63
fcac,2012,25000.00
fin,2010,100005.00
fin,2011,256792.50
fintrac,2013,167378.43
fja,2008,25936.00
gac,2008,13117.50
gac,2013,70229.50
gac,2014,117049.17
hc,2013,392088.81
hc,2014,2350742.69
hc,2015,448424.97
hc,2016,448424.97
ic,2010,21696.00
ic,2011,21696.00
ic,2016,204582.00
ic,2017,204582.00
just,2013,21300.50
just,2015,137184.97
just,2016,137184.97
just,2017,137184.97
nrc,2015,292974.00
nrc,2016,72410.00
nrc,2017,160916.24
nrcan,2015,2440811.30
nrcan,2016,2587067.43
nrcan,2017,1151391.44
ocol,2017,24860.00
pbc,2011,7994.00
pbc,2012,7994.00
pc,2010,19687.50
pc,2011,15052.08
pc,2012,15052.08
pc,2013,15052.08
pch,2008,18393.60
pch,2009,76396.25
pch,2010,131230.80
pch,2011,149430.80
pch,2012,35083.13
pch,2013,35083.13
pch,2014,84000.00
pch,2015,84000.00
pch,2016,10500.00
pch,2017,78750.00
phac,2011,29846.44
phac,2012,151547.44
phac,2013,543636.26
phac,2014,1930476.40
phac,2015,913008.63
phac,2016,743545.75
phac,2017,295120.78
ppsc,2009,33337.50
ppsc,2010,33337.50
pspc,2011,146782.80
pspc,2012,30510.00
rcmp,2009,98676.50
rcmp,2010,98676.50
rcmp,2011,98676.50
tbs,2016,148227.75
tbs,2017,309252.75
