owner_acronym,effective_year,sum_yearly_value
dnd,2008,2308000
dnd,2010,4462550.6666667
dnd,2011,18959361.9233334
dnd,2012,18959361.9233334
dnd,2013,24292824.155
dnd,2014,5052824.155
dnd,2015,4554020
dnd,2016,4778067
dnd,2017,4778067
pspc,2008,14575333.3333333
pspc,2009,52073435.9933333
pspc,2010,-8625494.201667
pspc,2011,88734283.4283333
pspc,2012,15617840.7016666
pspc,2013,4548981763.6382
pspc,2014,4570508592.6532
pspc,2015,-2189341553.80833
pspc,2016,21372403.0366666
pspc,2017,42854148.5916667
