owner_acronym,effective_year,sum_yearly_value
agr,2014,145950.30
agr,2015,145950.30
cbsa,2015,162720.00
cbsa,2016,162720.00
cfia,2017,48025.00
cnsc,2008,23530.50
cnsc,2009,105651.00
cnsc,2010,310718.46
cnsc,2011,410122.43
cnsc,2012,129381.80
cnsc,2013,100027.60
cnsc,2014,4972.00
cnsc,2015,72122.25
cnsc,2016,83761.25
cnsc,2017,376347.07
csps,2013,16470.00
dnd,2008,3497575.50
dnd,2009,6987092.22
dnd,2010,7530206.24
dnd,2011,9822606.96
dnd,2012,13534572.85
dnd,2013,14222685.49
dnd,2014,21118816.62
dnd,2015,34717686.84
dnd,2016,24376775.86
dnd,2017,19584885.64
ec,2010,51378.75
ec,2011,117215.00
ec,2012,160258.75
ec,2013,116600.00
ec,2014,69960.00
elections,2015,170737.88
elections,2016,170737.88
elections,2017,179361.00
esdc,2011,36929.34
esdc,2012,36929.34
esdc,2014,29016.58
esdc,2015,29016.58
fintrac,2011,25200.00
fintrac,2012,25200.00
gac,2008,212052.62
gac,2009,145766.27
gac,2010,199824.21
gac,2011,158399.86
gac,2012,1244877.77
gac,2013,1334551.04
gac,2014,2119129.22
gac,2015,1461013.41
gac,2016,1429706.87
gac,2017,885692.17
hc,2012,130298.22
hc,2013,301928.77
hc,2014,98864.85
ic,2016,20823.00
inac,2014,46022.42
inac,2015,46022.42
inac,2016,12417.30
inac,2017,12417.30
just,2009,51845.07
just,2010,51845.07
just,2012,10356.45
just,2013,10356.45
nrc,2010,91354.00
nrc,2012,19629.00
nrc,2014,13565.00
nrc,2015,11605.00
nrc,2016,33447.50
nrc,2017,203526.58
nrcan,2011,51669.25
nrcan,2013,59248.73
nrcan,2014,257470.50
nrcan,2015,175340.97
nrcan,2016,678874.62
nrcan,2017,685034.25
pc,2009,50484.00
pch,2008,17974.22
pch,2010,5654.25
pch,2011,5654.25
pco,2010,11473.03
pco,2011,11473.03
pco,2014,24905.20
phac,2013,301928.77
ppsc,2016,27357.30
ppsc,2017,27357.30
ps,2011,19194.40
pspc,2008,22181.25
pspc,2009,75101.25
pspc,2010,73131.20
pspc,2011,204844.73
pspc,2012,220375.44
ssc,2011,67986.45
ssc,2012,259196.44
ssc,2013,565271.47
ssc,2014,379705.36
ssc,2015,357155.65
ssc,2016,357721.28
ssc,2017,310206.00
tbs,2011,16780.50
tbs,2012,16780.50
tbs,2013,16780.50
tbs,2014,16780.50
tbs,2017,13132.84
tc,2010,80512.50
tc,2011,80512.50
tc,2012,95716.65
tc,2014,111644.00
tc,2015,803045.24
tc,2016,803045.24
