owner_acronym,total_entries,total_contracts,total_amendments
dnd,667,420,247
gac,63,40,23
ssc,32,15,17
cnsc,30,18,12
nrc,23,21,2
pspc,12,6,6
nrcan,12,7,5
tc,11,9,2
ec,7,6,1
agr,6,5,1
just,5,3,2
esdc,4,4,0
hc,3,1,2
phac,3,1,2
inac,3,3,0
elections,3,2,1
pch,2,2,0
tbs,2,2,0
pco,2,2,0
cbsa,1,1,0
ic,1,1,0
pc,1,1,0
ppsc,1,1,0
ps,1,1,0
csps,1,1,0
cfia,1,1,0
stats,1,1,0
fintrac,1,1,0
