owner_acronym,sum_effective_value
dnd,155392904.22
gac,9191013.42
ssc,2297242.64
tc,1974476.12
nrcan,1907638.32
cnsc,1616634.36
pspc,595633.86
hc,531091.84
elections,520836.75
ec,515412.50
nrc,373127.08
cbsa,325440.00
phac,301928.77
agr,291900.60
esdc,131891.83
just,124403.03
inac,116879.43
tbs,80254.84
ppsc,54714.60
pc,50484.00
fintrac,50400.00
cfia,48025.00
pco,47851.26
pch,29282.72
ic,20823.00
ps,19194.40
csps,16470.00
