owner_acronym,effective_year,sum_yearly_value
csa,2008,2184000.00
csa,2009,3284514.45
csa,2010,1871504.95
csa,2011,117540.50
csa,2012,194810.00
csa,2013,424303.79
csa,2014,243612.87
csa,2015,187026.00
csa,2017,129346.30
dfo,2010,416720.84
dfo,2011,929897.21
dfo,2012,1053950.53
dfo,2013,558855.48
dfo,2014,1165516.00
dfo,2015,1239666.00
dfo,2016,1229616.00
dfo,2017,2850654.48
dnd,2008,7703306.46
dnd,2009,1508072.39
dnd,2010,831928.91
dnd,2011,778900.72
dnd,2012,-1032892.87
dnd,2013,-1782421.87
dnd,2014,908054.63
dnd,2015,-732839.37
dnd,2016,-243117.87
dnd,2017,1998302.13
ic,2009,21481.00
ic,2010,21481.00
ic,2011,12430.00
ic,2012,12430.00
pspc,2008,25892005.27
pspc,2009,25892005.27
pspc,2010,24379036.57
pspc,2011,30730054.74
pspc,2012,30038276.78
pspc,2013,9314468.02
pspc,2014,2526981.75
pspc,2015,2526981.75
rcmp,2011,42160.30
ssc,2008,1310897.71
ssc,2009,1310897.71
ssc,2010,6058685.67
ssc,2011,8665604.98
ssc,2012,9319163.08
ssc,2013,9060434.57
ssc,2014,6705282.81
ssc,2015,8141759.26
ssc,2016,22711486.86
ssc,2017,15353849.92
