owner_acronym,effective_year,sum_yearly_value
cbsa,2014,29477.29
csa,2016,13452.08
csa,2017,13452.08
dfo,2010,68048.75
dfo,2011,21775.36
dfo,2013,53934.80
dfo,2014,196605.37
dfo,2015,43868.30
dfo,2016,251317.95
dfo,2017,150592.72
dnd,2008,14287732.93
dnd,2009,24194491.20
dnd,2010,18184327.84
dnd,2011,24720301.00
dnd,2012,25492454.87
dnd,2013,19547582.56
dnd,2014,23159911.50
dnd,2015,31620697.64
dnd,2016,33541951.26
dnd,2017,30937373.74
ec,2009,13724.22
ec,2014,50892.00
ec,2015,50892.00
gac,2009,75074.28
gac,2010,75074.28
gac,2012,180610.05
gac,2015,114409.46
ic,2008,57611.00
ic,2016,12994.00
nrc,2009,12098.00
nrc,2010,12098.00
nrc,2012,15173.50
nrc,2013,62750.50
nrc,2014,47577.00
nrc,2016,20686.23
nrc,2017,20686.23
nrcan,2014,24908.63
nrcan,2015,24908.63
pco,2008,43822.80
pco,2011,48255.35
rcmp,2015,324943.28
rcmp,2016,158211.92
rcmp,2017,475845.88
ssc,2015,50095.72
ssc,2016,50095.72
ssc,2017,50095.72
tc,2013,26875.92
tc,2014,110740.04
tc,2015,2299434.26
tc,2016,532762.68
