owner_acronym,effective_year,sum_yearly_value
acoa,2015,32289.53
acoa,2016,84088.13
acoa,2017,127352.22
agr,2012,1527348.68
agr,2013,2717378.68
agr,2014,4910667.62
agr,2015,3272023.94
agr,2016,3224709.72
agr,2017,3838065.10
atssc,2017,6773.36
cas,2014,1403000.69
cas,2015,1899725.92
cas,2016,1856278.00
cas,2017,3559261.94
cbsa,2014,84013.96
cbsa,2015,16555527.45
cbsa,2016,16714459.70
cbsa,2017,15913867.98
ced,2008,32205.68
ced,2016,32117.58
ced,2017,63574.87
cfia,2011,922305.00
cfia,2012,294808.00
cfia,2013,232700.83
cfia,2014,1473174.29
cfia,2015,1389294.97
cfia,2016,950748.59
cfia,2017,772179.67
cihr,2016,163285.00
cihr,2017,321683.00
cnsc,2008,95119.50
cnsc,2009,119020.52
cnsc,2010,532787.21
cnsc,2011,465267.30
cnsc,2012,36060.61
cnsc,2013,191158.07
cnsc,2014,485214.18
cnsc,2015,624299.68
cnsc,2016,528857.87
cnsc,2017,383629.31
cpc,2016,47635.19
cpc,2017,78060.19
cra,2008,7514597.72
cra,2009,15544081.02
cra,2010,15152560.98
cra,2011,12487898.98
cra,2012,12019609.98
cra,2013,6206888.67
cra,2014,6366220.57
cra,2015,12193513.91
cra,2016,8566693.41
cra,2017,8598545.25
csa,2008,61238.00
csa,2009,610274.18
csa,2010,1584361.51
csa,2011,1224296.24
csa,2012,263385.13
csa,2013,706312.28
csa,2014,1452024.96
csa,2015,1744667.10
csa,2016,1953301.28
csa,2017,2157951.14
csc,2014,6787153.33
csc,2015,15215926.33
csc,2016,24538791.64
csc,2017,18276655.61
csps,2013,39433.84
csps,2014,80544.41
csps,2015,100609.64
csps,2016,76337.29
dfo,2009,367835.04
dfo,2010,3283215.70
dfo,2011,3470955.28
dfo,2012,2909314.74
dfo,2013,4862383.99
dfo,2014,3509534.61
dfo,2015,3945777.28
dfo,2016,4680208.39
dfo,2017,5630053.15
dnd,2008,353461.94
dnd,2009,8702098.35
dnd,2010,11712845.49
dnd,2011,26272147.60
dnd,2012,22367899.57
dnd,2013,20049388.34
dnd,2014,31492644.19
dnd,2015,34070506.26
dnd,2016,21534615.13
dnd,2017,13619692.18
ec,2008,2025771.72
ec,2009,2795784.19
ec,2010,3079786.10
ec,2011,2563178.88
ec,2012,1884336.74
ec,2013,2526491.98
ec,2014,3405986.67
ec,2015,3094880.86
ec,2016,3385759.32
ec,2017,3278422.78
elections,2017,140665.83
esdc,2008,2054857.95
esdc,2009,5479361.91
esdc,2010,7705384.55
esdc,2011,4767503.74
esdc,2012,3972227.37
esdc,2013,5323486.31
esdc,2014,4985823.95
esdc,2015,8445942.40
esdc,2016,7849968.39
esdc,2017,4943659.49
feddev,2012,10417.50
feddev,2013,21006.50
feddev,2014,21349.23
feddev,2015,23686.73
feddev,2016,24659.00
feddev,2017,11732.50
fin,2008,1033408.47
fin,2009,1033408.47
fintrac,2010,26829.60
fintrac,2011,43322.60
fintrac,2012,235220.90
fintrac,2013,218727.90
fintrac,2017,103855.49
gac,2008,220286.27
gac,2009,45285.24
gac,2010,468119.50
gac,2012,2974581.93
gac,2013,6252931.88
gac,2014,3880393.04
gac,2015,7222190.88
gac,2016,7382839.63
gac,2017,6109950.25
hc,2010,58800.00
hc,2011,372940.00
hc,2012,1124381.57
hc,2013,1378714.09
hc,2014,4980578.40
hc,2015,3473885.37
hc,2016,1092232.78
hc,2017,3174965.84
ic,2008,2912575.00
ic,2009,1323023.50
ic,2010,1908434.00
ic,2011,1633184.00
ic,2012,1594277.50
