owner_acronym,effective_year,sum_yearly_value
acoa,2011,10682.06
acoa,2012,10682.06
agr,2011,122031.98
agr,2012,130344.16
agr,2013,249343.59
agr,2014,827012.87
agr,2015,1138204.08
agr,2016,270799.55
agr,2017,25200.00
cannor,2017,32642.88
cbsa,2015,276850.00
cbsa,2016,651141.17
cbsa,2017,827630.61
cc,2008,14036.20
cc,2009,14036.20
cc,2010,14036.20
cc,2011,14036.20
cc,2012,14036.20
ced,2012,19687.50
cfia,2014,95231.60
cfia,2015,71077.85
cihr,2016,137860.00
cihr,2017,106220.00
cnsc,2011,144973.00
cra,2009,611149.72
cra,2010,685962.22
cra,2011,689754.17
cra,2012,883887.34
cra,2013,778585.07
cra,2014,959785.67
cra,2015,799846.03
cra,2016,664816.67
csc,2014,200289.00
csc,2015,16243.00
csps,2013,186450.00
dfo,2010,30703.55
dfo,2011,174369.55
dfo,2012,47600.00
dfo,2014,92652.50
dnd,2016,14000.00
dnd,2017,69341.75
ec,2008,14827.50
ec,2009,14827.50
ec,2010,23200.00
ec,2011,23200.00
esdc,2008,67210.10
esdc,2009,31080.00
esdc,2010,5449757.11
esdc,2011,5449757.11
esdc,2012,5622584.36
esdc,2013,4005355.33
esdc,2014,2907057.21
esdc,2015,3344206.45
esdc,2016,2306045.70
esdc,2017,5443457.50
fcac,2011,36992.75
fcac,2012,76867.00
fcac,2013,12500.00
fcac,2014,16339.80
fcac,2016,16667.50
fcac,2017,25345.90
feddev,2012,116544.59
feddev,2013,104881.00
feddev,2017,99153.00
fin,2008,24675.00
fin,2010,50261.40
fin,2011,76478.40
fin,2014,28250.00
fin,2015,43787.50
fin,2016,43787.50
fja,2012,22500.00
fja,2013,92500.00
gac,2012,14700.00
gac,2013,50610.00
gac,2014,362244.54
gac,2015,485902.57
gac,2016,799743.57
gac,2017,780578.43
hc,2015,90400.00
ic,2008,83213.00
ic,2011,1265244.50
ic,2012,776701.50
ic,2013,269796.00
ic,2014,1878367.00
ic,2015,76878.50
ic,2016,12430.00
ic,2017,56888.72
inac,2014,428361.76
inac,2015,212312.50
inac,2017,378435.00
infra,2013,50807.63
infra,2014,31809.50
infra,2017,35877.50
ircc,2008,25502.93
ircc,2009,25502.93
ircc,2010,135112.93
ircc,2011,25502.93
ircc,2012,67011.59
ircc,2013,67011.59
ircc,2014,297097.72
ircc,2015,288059.61
ircc,2016,356628.01
ircc,2017,73096.88
just,2012,2233250.94
just,2013,125345.25
just,2014,141673.75
just,2015,141673.75
just,2016,67800.00
neb,2016,591433.50
neb,2017,931280.00
nrc,2010,52500.00
nrc,2012,52092.00
nrc,2017,101097.33
nrcan,2011,174274.82
nrcan,2012,165799.82
nrcan,2013,64975.00
nrcan,2014,153160.20
nrcan,2015,159710.00
nrcan,2016,159710.00
nrcan,2017,159710.00
nserc,2016,40467.42
nserc,2017,40467.42
oag,2017,84558.65
pc,2010,50925.00
pch,2010,70710.58
pch,2011,34270.33
pch,2015,59558.68
pch,2016,9681.08
pch,2017,93866.31
pco,2011,21060.00
phac,2015,90400.00
ps,2011,143003.20
ps,2012,143003.20
ps,2013,20655.84
ps,2014,20655.84
psc,2009,24622.00
psic,2016,15565.75
psic,2017,15565.75
pspc,2008,45420.50
pspc,2009,89740.70
pspc,2010,849048.54
pspc,2011,843128.74
pspc,2012,1765958.14
pspc,2013,499364.25
pspc,2014,1015638.99
pspc,2015,71041.67
pspc,2016,180395.46
pspc,2017,1695258.81
rcmp,2011,135600.00
rcmp,2012,149160.00
tbs,2008,24999.00
tbs,2011,220737.41
tbs,2012,170738.29
tbs,2013,5650.00
tbs,2014,151137.50
tbs,2015,760160.42
tbs,2016,809983.42
tbs,2017,1238856.67
tc,2010,75333.33
tc,2011,179544.44
tc,2012,179544.44
tc,2013,261243.44
tc,2017,24998.42
