owner_acronym,source_year,total_entries,total_contracts,total_amendments
agr,2013,4,4,0
agr,2014,3,3,0
agr,2015,1,1,0
agr,2016,2,2,0
agr,2017,2,2,0
cbsa,2014,1,1,0
cbsa,2015,2,2,0
cbsa,2017,1,1,0
cfia,2011,1,1,0
cfia,2012,1,1,0
cfia,2013,1,1,0
cfia,2014,1,1,0
cfia,2015,1,1,0
cfia,2016,2,2,0
cfia,2017,1,1,0
cgc,2016,1,1,0
cgc,2017,1,1,0
cra,2008,6,6,0
cra,2009,6,6,0
cra,2010,2,2,0
cra,2011,8,6,2
cra,2012,2,2,0
cra,2013,1,1,0
cra,2014,5,4,1
cra,2015,1,1,0
cra,2016,6,6,0
cra,2017,7,6,1
csc,2013,1,1,0
csc,2014,1,1,0
csc,2015,1,1,0
csc,2016,2,2,0
csc,2017,4,4,0
dfo,2010,1,1,0
dfo,2011,1,1,0
dfo,2012,4,4,0
dfo,2013,2,2,0
dfo,2014,2,2,0
dfo,2015,1,1,0
dfo,2016,1,1,0
dfo,2017,3,3,0
dnd,2008,2,2,0
dnd,2009,2,2,0
dnd,2010,2,2,0
dnd,2011,2,2,0
dnd,2013,3,3,0
dnd,2014,2,2,0
dnd,2015,1,1,0
dnd,2016,2,2,0
dnd,2017,1,1,0
ec,2008,2,2,0
ec,2009,1,1,0
ec,2010,1,1,0
ec,2011,1,1,0
ec,2012,1,1,0
ec,2013,2,2,0
ec,2014,1,1,0
ec,2015,1,1,0
ec,2016,1,1,0
ec,2017,1,1,0
elections,2017,1,1,0
esdc,2008,5,5,0
esdc,2009,7,7,0
esdc,2010,8,8,0
esdc,2011,6,6,0
esdc,2012,3,3,0
esdc,2013,5,5,0
esdc,2014,2,2,0
esdc,2015,4,4,0
esdc,2016,3,3,0
esdc,2017,3,3,0
fin,2008,2,2,0
fin,2012,3,3,0
fin,2013,4,3,1
fin,2014,4,1,3
fin,2015,4,3,1
fin,2016,4,2,2
fin,2017,2,2,0
gac,2008,1,1,0
gac,2009,1,1,0
hc,2011,2,2,0
hc,2012,3,3,0
hc,2013,3,3,0
hc,2014,2,2,0
hc,2015,4,2,2
hc,2016,3,3,0
hc,2017,2,1,1
ic,2008,4,4,0
ic,2009,4,4,0
ic,2010,4,4,0
ic,2011,3,3,0
ic,2012,3,3,0
ic,2013,3,3,0
ic,2014,3,3,0
ic,2015,2,2,0
ic,2016,2,2,0
ic,2017,2,2,0
inac,2013,1,1,0
inac,2014,1,1,0
inac,2015,1,1,0
inac,2017,1,1,0
ircc,2010,4,4,0
ircc,2011,2,2,0
ircc,2012,2,2,0
ircc,2014,3,3,0
ircc,2015,5,5,0
ircc,2016,5,4,1
ircc,2017,3,3,0
just,2009,1,1,0
just,2010,3,2,1
just,2011,1,1,0
just,2013,2,2,0
just,2014,2,1,1
just,2015,3,3,0
just,2016,1,1,0
just,2017,3,3,0
nrc,2014,1,1,0
nrc,2017,1,1,0
nrcan,2011,7,7,0
nrcan,2012,3,3,0
nrcan,2013,3,3,0
nrcan,2014,3,3,0
nrcan,2015,4,4,0
nrcan,2016,2,2,0
nrcan,2017,4,4,0
osfi,2016,2,2,0
osfi,2017,3,3,0
pco,2010,1,1,0
pco,2016,1,1,0
phac,2011,2,2,0
phac,2012,3,3,0
phac,2013,3,3,0
phac,2014,2,2,0
phac,2015,4,2,2
phac,2016,3,3,0
pmprb,2016,1,1,0
pmprb,2017,2,2,0
pptc,2013,1,1,0
ps,2010,1,1,0
ps,2015,1,1,0
ps,2016,1,1,0
ps,2017,1,1,0
psc,2008,9,7,2
psc,2009,1,1,0
psc,2010,5,4,1
psc,2011,4,4,0
psc,2012,5,3,2
psc,2015,1,1,0
pspc,2010,2,2,0
pspc,2011,1,1,0
rcmp,2008,1,1,0
rcmp,2009,1,1,0
rcmp,2010,1,1,0
rcmp,2011,1,1,0
rcmp,2015,1,1,0
rcmp,2016,1,1,0
ssc,2011,1,1,0
ssc,2012,7,3,4
ssc,2013,5,5,0
ssc,2014,5,4,1
ssc,2015,2,2,0
ssc,2016,3,3,0
ssc,2017,4,4,0
stats,2009,3,3,0
stats,2010,2,2,0
stats,2011,1,1,0
stats,2012,1,1,0
stats,2013,2,2,0
stats,2014,1,1,0
stats,2015,2,2,0
stats,2016,2,2,0
swc,2017,1,1,0
tbs,2009,3,2,1
tbs,2010,2,2,0
tbs,2011,1,1,0
tbs,2012,4,4,0
tbs,2013,2,2,0
tbs,2014,2,2,0
tbs,2015,1,1,0
tbs,2016,1,1,0
tbs,2017,1,1,0
tc,2011,3,3,0
tc,2012,5,5,0
tc,2013,1,1,0
tc,2014,1,1,0
tc,2015,1,1,0
tc,2016,1,1,0
tc,2017,1,1,0
tsb,2017,2,2,0
