owner_acronym,total_entries,total_contracts,total_amendments
esdc,46,46,0
cra,44,40,4
ic,30,30,0
ssc,27,22,5
nrcan,26,26,0
psc,25,20,5
ircc,24,23,1
fin,23,16,7
hc,19,16,3
dnd,17,17,0
phac,17,15,2
tbs,17,16,1
just,16,14,2
dfo,15,15,0
stats,14,14,0
tc,13,13,0
agr,12,12,0
ec,12,12,0
csc,9,9,0
cfia,8,8,0
rcmp,6,6,0
osfi,5,5,0
cbsa,4,4,0
ps,4,4,0
inac,4,4,0
pspc,3,3,0
pmprb,3,3,0
nrc,2,2,0
pco,2,2,0
gac,2,2,0
cgc,2,2,0
tsb,2,2,0
elections,1,1,0
pptc,1,1,0
swc,1,1,0
