owner_acronym,sum_effective_value
pspc,5919972295.67559
tbs,296742600
rcmp,1075974.80142857
ic,633627.91
ircc,471238.64
dfo,449121.81
esdc,381453.5
pc,357212.149999998
ssc,258418.44
just,136808.865
pch,135705.775
csc,91906.29
phac,61636.66
cnsc,49956.83
agr,49560
hc,39790.39
ec,31111.28
ocol,21413.71
ppsc,20213.06
cbsa,13549.84
