owner_acronym,total_entries,total_contracts,total_amendments
pspc,136,129,7
rcmp,58,55,3
dfo,36,21,15
ic,31,31,0
ircc,27,26,1
ssc,15,15,0
pc,14,14,0
pch,13,13,0
just,12,12,0
esdc,6,6,0
cnsc,5,4,1
hc,3,2,1
csc,2,2,0
ocol,2,2,0
phac,2,2,0
ec,2,2,0
tc,1,1,0
cbsa,1,1,0
dnd,1,1,0
nfb,1,1,0
ppsc,1,1,0
tbs,1,1,0
agr,1,1,0
