owner_acronym,effective_year,sum_yearly_value
acoa,2008,127885.03
acoa,2009,34025.09
acoa,2011,30188.94
acoa,2013,12863.90
acoa,2015,23775.20
acoa,2016,31640.00
agr,2013,112801.77
agr,2014,165181.48
agr,2015,86945.00
agr,2016,479394.26
agr,2017,251265.96
atssc,2016,27528.75
atssc,2017,27528.75
cbsa,2017,24204.42
ced,2009,26250.00
ced,2010,84191.59
cfia,2011,138955.00
cfia,2012,33727.00
cfia,2014,108018.08
cfia,2016,52249.69
cfia,2017,52249.69
cra,2008,471233.34
cra,2009,6838861.42
cra,2010,2135594.34
cra,2011,2537196.34
cra,2012,7349985.68
cra,2013,6169661.97
cra,2014,6936546.50
cra,2015,1966684.22
cra,2016,781620.09
cra,2017,3220260.56
crtc,2016,13683.68
crtc,2017,13683.68
cta,2016,18503.75
cta,2017,111052.19
dfo,2010,5802.09
dfo,2011,107396.25
dfo,2012,31844.12
dnd,2008,20476362.50
dnd,2009,11234126.50
dnd,2010,12610517.00
dnd,2011,11529871.00
dnd,2012,5449618.00
dnd,2013,526275.00
dnd,2014,3891753.50
dnd,2015,7598008.00
dnd,2016,2544685.50
dnd,2017,576044.91
ec,2008,2598411.74
ec,2009,14456.00
ec,2010,126840.00
ec,2011,90399.55
ec,2012,34876.09
ec,2014,10000.00
ec,2015,10000.00
ec,2016,16766.77
ec,2017,39911.28
esdc,2008,14610676.44
esdc,2009,12829767.03
esdc,2010,19353966.57
esdc,2011,18833786.88
esdc,2012,11703708.74
esdc,2013,9105258.17
esdc,2014,13819647.56
esdc,2015,7543488.48
esdc,2016,11160.92
esdc,2017,2281374.50
fcac,2008,39787.09
fcac,2009,598508.59
fcac,2010,899668.07
fcac,2011,9889.59
fcac,2014,143453.82
fcac,2015,560479.97
fcac,2016,685881.75
fcac,2017,733100.48
fin,2008,2069488.56
fin,2009,18512746.27
fin,2010,11251409.91
fin,2011,8282155.17
fin,2012,10847665.92
fin,2013,8801648.16
fin,2014,11009319.84
fin,2015,6851088.50
fin,2016,4633050.80
fin,2017,1169239.07
gac,2008,643374.92
gac,2009,3520486.09
gac,2010,1593827.25
gac,2011,635499.46
gac,2012,827893.38
gac,2013,827893.38
hc,2010,5333477.96
hc,2011,6885101.03
hc,2012,220336.32
hc,2013,2886601.25
hc,2014,7148647.78
hc,2015,5513282.92
hc,2016,1898888.58
hc,2017,1453085.69
ic,2008,56596.50
ic,2009,176093.00
ic,2010,19950.00
ic,2013,2377520.00
ic,2014,1559533.00
ic,2015,98875.00
ic,2017,131023.50
inac,2015,245211.72
infra,2008,28140.47
infra,2009,3176972.86
infra,2010,3174354.95
ircc,2010,91968.57
ircc,2011,4280782.10
ircc,2012,4128366.11
ircc,2013,8767147.06
ircc,2014,3157053.00
ircc,2015,3662120.39
ircc,2016,4353972.24
ircc,2017,1537340.15
just,2010,1370930.54
just,2011,1370930.54
just,2012,22996.97
just,2013,31302.47
just,2014,24585.98
just,2015,36287.47
just,2016,20006.99
nfb,2017,27512.50
nrc,2011,319752.50
nrc,2012,71211.50
nrc,2013,39832.00
nrc,2015,371144.00
nrcan,2011,1125523.39
nrcan,2012,6746689.95
nrcan,2013,10215040.38
nrcan,2014,5776258.00
nrcan,2016,39168.68
nrcan,2017,254899.34
pc,2008,377475.56
pc,2009,212032.61
pc,2010,3301201.72
pc,2011,196914.12
pc,2012,166565.73
pc,2013,467704.95
pc,2014,1164317.28
pc,2015,505791.80
pc,2016,826897.57
pc,2017,3749956.72
pch,2008,105000.00
pch,2009,89250.00
pch,2011,2419642.41
pch,2012,2830130.03
pch,2013,932814.83
pch,2014,1386878.18
pch,2015,2382898.51
pch,2016,3754306.14
pch,2017,1841677.18
pco,2016,483484.06
pco,2017,483484.06
phac,2010,3737070.02
phac,2011,7697170.30
phac,2012,1482586.06
phac,2013,2860033.52
phac,2014,7213000.59
phac,2015,5331925.26
phac,2016,801836.25
phac,2017,459809.04
pptc,2011,7177.87
pptc,2012,19513.28
ps,2008,817118.67
ps,2009,2241225.00
ps,2013,619200.61
ps,2014,3312431.60
ps,2015,1784326.39
ps,2017,1059152.81
pspc,2010,309221.70
pspc,2011,269884.20
pspc,2012,134929.32
pspc,2013,109516.82
pspc,2014,1607807.60
pspc,2015,2999903.18
pspc,2016,1207347.83
pspc,2017,3022336.94
rcmp,2008,2654080.26
rcmp,2009,414792.11
rcmp,2010,474656.38
rcmp,2011,2590666.90
rcmp,2012,94265.20
rcmp,2014,2112110.65
rcmp,2015,298273.77
rcmp,2016,2565372.48
rcmp,2017,1901591.82
stats,2008,20742.81
stats,2009,55392.81
stats,2010,34650.00
stats,2011,44974.00
stats,2016,5981856.61
tc,2015,18249.25
vac,2011,2559169.16
vac,2012,4798618.28
vac,2013,4809541.02
vac,2014,11048227.61
vac,2015,3296160.13
vac,2017,2151083.49
