owner_acronym,source_year,total_entries,total_contracts,total_amendments
acoa,2008,1,1,0
acoa,2010,2,2,0
acoa,2013,1,1,0
acoa,2014,1,1,0
acoa,2015,1,1,0
agr,2013,3,3,0
agr,2014,6,4,2
agr,2015,7,6,1
agr,2016,6,6,0
agr,2017,7,6,1
atssc,2016,1,1,0
cbsa,2017,3,3,0
ced,2009,2,2,0
ced,2010,2,1,1
cfia,2011,3,2,1
cfia,2012,2,2,0
cfia,2013,3,3,0
cfia,2014,2,2,0
cfia,2016,1,1,0
cfia,2017,1,1,0
cra,2008,8,7,1
cra,2009,8,8,0
cra,2010,12,10,2
cra,2011,5,5,0
cra,2012,11,11,0
cra,2013,10,9,1
cra,2014,13,13,0
cra,2015,1,1,0
cra,2016,27,24,3
cra,2017,17,7,10
crtc,2016,1,1,0
crtc,2017,1,1,0
csa,2008,1,1,0
cta,2016,2,2,0
cta,2017,2,2,0
dfo,2010,4,4,0
dfo,2011,2,2,0
dfo,2012,1,1,0
dnd,2008,82,81,1
dnd,2009,34,34,0
dnd,2010,12,11,1
dnd,2011,13,13,0
dnd,2012,5,3,2
dnd,2013,3,3,0
dnd,2014,22,22,0
dnd,2015,12,12,0
dnd,2016,2,2,0
dnd,2017,13,13,0
ec,2008,3,3,0
ec,2009,3,3,0
ec,2010,1,1,0
ec,2011,1,1,0
ec,2014,1,1,0
ec,2016,2,2,0
ec,2017,1,1,0
esdc,2008,6,6,0
esdc,2009,15,15,0
esdc,2010,13,13,0
esdc,2011,9,9,0
esdc,2012,11,11,0
esdc,2013,6,6,0
esdc,2014,6,6,0
esdc,2015,1,1,0
esdc,2016,1,1,0
esdc,2017,14,13,1
fcac,2008,1,1,0
fcac,2009,7,5,2
fcac,2010,6,4,2
fcac,2013,1,1,0
fcac,2014,2,2,0
fcac,2015,2,2,0
fcac,2016,1,1,0
fcac,2017,2,1,1
fin,2008,2,2,0
fin,2009,5,3,2
fin,2010,4,3,1
fin,2011,3,2,1
fin,2012,5,3,2
fin,2013,9,9,0
fin,2014,9,9,0
fin,2015,4,2,2
fin,2016,2,2,0
gac,2008,5,5,0
gac,2009,10,6,4
gac,2010,3,2,1
gac,2011,1,1,0
gac,2012,4,2,2
gac,2016,1,1,0
gac,2017,2,1,1
hc,2010,13,13,0
hc,2011,5,5,0
hc,2012,1,1,0
hc,2013,6,4,2
hc,2014,20,17,3
hc,2015,17,14,3
hc,2016,7,7,0
hc,2017,6,4,2
ic,2008,2,2,0
ic,2009,3,3,0
ic,2013,5,5,0
ic,2014,1,1,0
ic,2016,1,1,0
ic,2017,7,6,1
inac,2014,1,1,0
infra,2008,1,1,0
infra,2009,2,2,0
infra,2010,1,1,0
ircc,2010,5,5,0
ircc,2011,3,3,0
ircc,2012,5,5,0
ircc,2013,3,2,1
ircc,2014,3,3,0
ircc,2015,2,2,0
ircc,2016,16,14,2
ircc,2017,6,4,2
just,2010,3,2,1
just,2012,1,1,0
just,2013,1,1,0
just,2014,1,1,0
just,2015,1,1,0
nfb,2017,1,1,0
nrc,2010,1,1,0
nrc,2011,4,4,0
nrc,2012,2,2,0
nrc,2013,1,1,0
nrc,2014,1,1,0
nrcan,2011,7,7,0
nrcan,2012,3,3,0
nrcan,2013,13,10,3
nrcan,2014,1,1,0
nrcan,2016,4,4,0
pc,2008,15,15,0
pc,2009,10,10,0
pc,2010,10,10,0
pc,2011,12,12,0
pc,2012,13,13,0
pc,2013,18,18,0
pc,2014,17,17,0
pc,2015,21,21,0
pc,2016,18,17,1
pc,2017,16,15,1
pch,2008,3,3,0
pch,2009,1,1,0
pch,2011,3,3,0
pch,2012,2,2,0
pch,2013,1,1,0
pch,2014,4,4,0
pch,2015,6,5,1
pch,2016,2,1,1
pch,2017,5,2,3
pco,2016,1,1,0
phac,2010,13,13,0
phac,2011,5,5,0
phac,2012,1,1,0
phac,2013,6,4,2
phac,2014,20,17,3
phac,2015,17,14,3
phac,2016,3,3,0
pptc,2010,1,1,0
pptc,2011,1,1,0
pptc,2012,1,1,0
ps,2008,1,1,0
ps,2011,1,1,0
ps,2013,7,7,0
ps,2014,25,25,0
ps,2017,10,8,2
pspc,2010,2,2,0
pspc,2011,2,1,1
pspc,2012,2,2,0
pspc,2013,8,7,1
pspc,2014,19,17,2
pspc,2015,14,12,2
pspc,2016,16,16,0
pspc,2017,27,27,0
rcmp,2008,18,16,2
rcmp,2009,5,5,0
rcmp,2010,7,6,1
rcmp,2011,1,1,0
rcmp,2013,1,1,0
rcmp,2014,4,3,1
rcmp,2015,1,1,0
rcmp,2016,5,5,0
rcmp,2017,4,4,0
ssc,2017,2,2,0
stats,2008,2,2,0
stats,2009,2,2,0
stats,2010,1,1,0
stats,2011,1,1,0
stats,2015,12,12,0
stats,2016,2,2,0
tc,2011,1,1,0
tc,2014,2,2,0
tc,2017,1,1,0
vac,2011,9,9,0
vac,2012,11,9,2
vac,2013,12,9,3
vac,2014,15,11,4
vac,2015,9,7,2
vac,2016,2,2,0
vac,2017,8,7,1
