owner_acronym,effective_year,sum_yearly_value
cbsa,2014,17281.43
cbsa,2015,73812.58
cbsa,2016,68722.08
ced,2008,9016.36
ced,2009,24525.59
cfia,2011,42780.00
cgc,2017,40146.62
cihr,2016,11964.44
cnsc,2012,386805.78
cnsc,2013,577329.65
cnsc,2014,654839.52
cnsc,2015,101553.10
cra,2008,15127677.92
cra,2009,13721355.35
cra,2010,12868653.77
cra,2011,20494979.40
cra,2012,2696560.72
cra,2013,7115565.00
cra,2014,1023368.14
cra,2015,2794260.20
cra,2016,712775.68
cra,2017,723867.91
csa,2010,23832.90
csa,2011,23832.90
csc,2014,11498.00
csc,2015,28577.00
dfo,2010,25607.12
dfo,2011,93158.94
dfo,2013,90746.60
dfo,2017,549028.73
dnd,2008,17955.00
dnd,2009,687999.44
dnd,2010,481685.08
dnd,2011,2070472.23
dnd,2012,3177660.74
dnd,2013,1407340.42
dnd,2014,204194.56
dnd,2015,49984.75
dnd,2016,78297.86
dnd,2017,877474.35
ec,2008,15079.18
ec,2009,39129.04
ec,2010,68858.92
ec,2011,96527.34
ec,2012,80890.00
elections,2017,15781768.58
gac,2008,68580.28
gac,2010,18562.14
gac,2011,87702.32
gac,2012,19503.80
hc,2012,75000.00
hc,2016,211247.93
hc,2017,211247.93
ic,2010,26401.50
ic,2011,26401.50
inac,2014,36080.00
ircc,2010,7817.01
ircc,2011,7817.01
just,2008,127488.26
just,2009,11398.64
just,2010,21644.11
just,2011,9263.10
nrcan,2014,10815.00
nrcan,2017,54959.70
pc,2010,29139.30
pch,2008,20062.50
pch,2009,11567.33
phac,2010,16317.54
phac,2011,53697.54
phac,2012,37380.00
phac,2015,22925.44
phac,2016,71089.20
phac,2017,71089.20
ppsc,2010,11808.82
psc,2009,73837.00
psc,2010,71027.00
psc,2011,4237.50
psc,2012,4237.50
pspc,2008,496312.45
pspc,2009,261159.93
pspc,2010,221224.08
pspc,2011,34628.31
pspc,2012,69954.48
pspc,2013,22234.80
rcmp,2008,464316.32
rcmp,2009,1073907.70
rcmp,2010,565511.12
rcmp,2011,113868.50
rcmp,2012,647163.42
rcmp,2013,47319.66
rcmp,2016,78786.99
rcmp,2017,94938.97
ssc,2012,38466.06
ssc,2013,217174.50
ssc,2014,16662.71
ssc,2015,42264.35
ssc,2016,116286.85
ssc,2017,24974204.34
stats,2011,68976.00
stats,2012,11661.60
stats,2016,20015.92
tbs,2010,17918.71
tc,2008,561070.55
tc,2009,604926.29
tc,2010,721329.89
tc,2011,721329.89
