gen_vendor_normalized,source_year,total_entries,total_contracts,total_amendments
ACCESS 2 NETWORKS,2017,10,10,0
A HUNDRED ANSWERS,2017,4,4,0
ALTIS HUMAN RESOURCES,2017,2,2,0
CGI,2017,2,2,0
CONEXSYS,2017,2,2,0
DLS TECHNOLOGY CORPORATION,2017,2,2,0
EMERION,2017,3,2,1
GARTNER,2017,3,3,0
HAY GROUP,2017,3,2,1
STONEWORKS TECHNOLOGIES,2017,7,7,0
