owner_acronym,source_year,total_entries,total_contracts,total_amendments
agr,2014,2,1,1
agr,2015,3,1,2
agr,2016,2,1,1
cbsa,2014,1,1,0
cbsa,2015,1,1,0
cbsa,2016,2,1,1
cnsc,2008,1,1,0
cnsc,2011,1,1,0
cnsc,2013,1,1,0
cra,2011,2,2,0
cra,2012,5,4,1
cra,2013,3,1,2
cra,2014,6,4,2
cra,2016,3,2,1
csa,2008,2,2,0
csa,2009,2,2,0
csa,2010,3,3,0
csa,2011,1,1,0
csc,2014,1,1,0
csc,2015,5,4,1
csc,2016,6,6,0
csc,2017,1,1,0
csps,2014,1,1,0
csps,2016,1,1,0
csps,2017,1,0,1
dfo,2012,3,3,0
dfo,2013,4,3,1
dfo,2014,9,6,3
dfo,2015,5,3,2
dfo,2016,5,3,2
dfo,2017,8,6,2
dnd,2008,1,1,0
dnd,2009,2,2,0
dnd,2010,8,6,2
dnd,2011,12,11,1
dnd,2012,12,10,2
dnd,2013,11,11,0
dnd,2014,13,13,0
dnd,2015,9,9,0
dnd,2016,5,3,2
dnd,2017,13,12,1
ec,2008,15,15,0
ec,2009,22,20,2
ec,2010,27,12,15
ec,2011,17,2,15
ec,2012,9,5,4
ec,2013,10,6,4
ec,2014,14,6,8
ec,2015,3,2,1
ec,2016,2,2,0
elections,2016,3,3,0
elections,2017,1,1,0
esdc,2008,7,7,0
esdc,2009,7,7,0
esdc,2010,11,11,0
esdc,2011,19,19,0
esdc,2012,15,15,0
esdc,2013,7,7,0
esdc,2014,6,6,0
esdc,2015,2,2,0
esdc,2016,4,2,2
esdc,2017,3,2,1
fin,2008,2,2,0
fin,2011,1,1,0
fin,2013,1,1,0
fin,2015,3,1,2
fin,2016,4,1,3
fja,2008,1,1,0
fja,2011,5,3,2
fja,2012,3,2,1
fja,2013,2,1,1
fja,2014,1,1,0
fja,2015,1,0,1
fja,2016,4,4,0
fja,2017,2,1,1
gac,2008,4,4,0
gac,2010,2,2,0
gac,2011,1,1,0
gac,2012,4,1,3
gac,2013,2,1,1
gac,2014,4,2,2
gac,2016,1,1,0
gac,2017,1,1,0
hc,2010,1,1,0
hc,2011,3,3,0
hc,2012,3,2,1
hc,2013,44,39,5
hc,2014,38,31,7
hc,2015,21,14,7
hc,2016,31,26,5
hc,2017,16,12,4
ic,2008,6,6,0
ic,2010,7,5,2
ic,2011,1,1,0
ic,2012,1,1,0
ic,2013,2,2,0
ic,2014,4,4,0
ic,2015,1,1,0
ic,2016,4,4,0
ic,2017,7,6,1
inac,2014,3,3,0
inac,2015,2,1,1
inac,2016,5,5,0
inac,2017,8,3,5
infra,2016,1,1,0
ircc,2010,1,1,0
ircc,2013,1,1,0
ircc,2014,1,0,1
isc,2017,2,2,0
just,2008,5,5,0
just,2009,2,2,0
just,2010,4,4,0
just,2013,1,1,0
just,2014,1,1,0
just,2016,1,1,0
lac,2013,1,1,0
lac,2014,1,1,0
lac,2015,1,0,1
lac,2016,1,1,0
lac,2017,2,1,1
nrc,2010,2,2,0
nrc,2012,2,2,0
nrc,2013,3,2,1
nrc,2014,5,4,1
nrc,2015,2,0,2
nrc,2016,1,1,0
nrc,2017,2,2,0
nrcan,2011,1,1,0
nrcan,2012,5,5,0
nrcan,2013,3,2,1
nrcan,2014,2,2,0
nrcan,2016,3,3,0
nrcan,2017,2,2,0
pbc,2013,3,3,0
pc,2008,3,3,0
pc,2009,5,5,0
pc,2010,3,2,1
pc,2013,1,1,0
pc,2017,3,3,0
pch,2008,5,5,0
pch,2009,4,4,0
pch,2012,1,1,0
pch,2014,1,1,0
pco,2008,3,2,1
pco,2009,1,0,1
pco,2013,1,1,0
pco,2014,1,0,1
pco,2017,1,1,0
phac,2010,1,1,0
phac,2011,3,3,0
phac,2012,3,2,1
phac,2013,44,39,5
phac,2014,38,31,7
phac,2015,21,14,7
phac,2016,27,24,3
phac,2017,3,3,0
pmprb,2016,2,1,1
ppsc,2017,1,1,0
pptc,2012,1,1,0
pptc,2013,1,0,1
ps,2008,3,3,0
ps,2016,2,1,1
psc,2015,1,1,0
psc,2017,1,1,0
pspc,2008,19,19,0
pspc,2009,16,10,6
pspc,2010,15,10,5
pspc,2011,8,6,2
pspc,2012,5,5,0
pspc,2013,5,4,1
pspc,2014,13,10,3
pspc,2015,10,5,5
pspc,2016,10,10,0
pspc,2017,5,3,2
rcmp,2008,2,1,1
ssc,2012,8,4,4
ssc,2013,4,4,0
ssc,2014,4,3,1
ssc,2015,2,2,0
ssc,2016,2,2,0
ssc,2017,1,0,1
sshrc,2017,3,3,0
stats,2010,1,1,0
stats,2011,2,2,0
stats,2013,1,1,0
stats,2014,1,1,0
tbs,2008,3,3,0
tbs,2009,3,2,1
tc,2011,16,16,0
tc,2012,5,5,0
tc,2013,5,4,1
tc,2014,4,3,1
tc,2015,8,7,1
tc,2016,5,4,1
tc,2017,6,5,1
tsb,2017,1,1,0
vac,2012,2,2,0
vac,2015,2,2,0
