gen_vendor_normalized,total_entries,total_contracts,total_amendments
QMR,3,1,2
SIERRA SYSTEMS GROUP,3,2,1
CARISSE GRAPHIC DESIGN,1,1,0
LOWE MARTIN GROUP,1,1,0
