owner_acronym,effective_year,sum_yearly_value
agr,2017,994707.00
atssc,2017,18034.80
cbsa,2012,1811458.17
cbsa,2013,489358.17
cbsa,2014,2615011.96
cbsa,2015,4172203.83
cbsa,2016,6722582.77
cbsa,2017,5357183.91
cfia,2013,63717.31
cfia,2016,180617.79
cfia,2017,31484.72
cihr,2017,139642.00
cnsc,2008,286922.61
cnsc,2009,167918.02
cnsc,2010,230422.50
cnsc,2011,284182.50
cnsc,2012,275141.13
cnsc,2013,130762.88
cnsc,2014,167759.20
cnsc,2015,193060.50
cnsc,2016,516059.70
cnsc,2017,919425.48
cra,2017,74851.20
crtc,2016,7318.50
crtc,2017,7318.50
csps,2013,88456.40
csps,2014,88456.40
csps,2017,378493.50
dfo,2009,13552.50
dfo,2010,227780.83
dfo,2011,470074.25
dfo,2012,126290.00
dfo,2013,183371.80
dfo,2014,211164.40
dfo,2015,67187.60
dfo,2016,675289.01
dfo,2017,1271083.18
dnd,2010,57440.48
dnd,2011,74009.11
dnd,2012,162177.60
dnd,2013,2485061.50
dnd,2014,2485061.50
dnd,2015,3540666.79
dnd,2016,2939836.78
dnd,2017,69580.00
ec,2017,465384.77
elections,2017,92431.28
esdc,2009,308310.80
esdc,2010,2830951.19
esdc,2011,3014853.53
esdc,2012,3699345.01
esdc,2013,14943211.66
esdc,2014,14194073.61
esdc,2015,17735447.00
esdc,2016,15241905.63
esdc,2017,18748442.15
fin,2008,64328.64
fin,2009,2625.13
fin,2010,2625.13
fin,2016,64397.51
fin,2017,226822.96
fja,2009,32025.00
fja,2010,11550.00
gac,2008,1980721.84
gac,2009,1343131.84
gac,2010,940949.28
gac,2011,1149448.55
gac,2012,2770329.14
gac,2013,3442303.69
gac,2014,2091152.17
gac,2015,1490926.68
gac,2016,1905549.05
gac,2017,2167648.16
hc,2010,111614.06
hc,2011,184951.06
hc,2012,1740790.99
hc,2013,2178772.78
hc,2014,1079453.70
hc,2015,490497.70
hc,2016,3487154.58
hc,2017,4501279.81
ic,2009,255700.00
ic,2010,255700.00
ic,2011,901384.50
ic,2012,1694635.00
ic,2013,1169318.17
ic,2014,733414.67
ic,2015,956449.17
ic,2016,767693.50
ic,2017,1778503.02
inac,2014,191320.70
inac,2015,191320.70
inac,2016,1333587.02
inac,2017,1565553.42
ircc,2010,133779.80
ircc,2011,506766.75
ircc,2012,631986.29
ircc,2013,544642.11
ircc,2014,776673.17
ircc,2015,492477.86
ircc,2016,756604.34
ircc,2017,414057.99
just,2009,19530.00
just,2016,482186.59
just,2017,494545.96
lac,2016,62915.95
lac,2017,53076.43
neb,2015,1333333.33
neb,2016,1642908.19
neb,2017,4164957.86
nrc,2013,12483.50
nrc,2014,12483.50
nrc,2016,10170.00
nrcan,2016,1474650.02
osgg,2015,131532.00
osgg,2016,131532.00
osgg,2017,131532.00
pc,2009,64260.00
pc,2011,84853.13
pc,2012,84853.13
pc,2015,600744.39
pc,2016,600744.39
pch,2009,138926.13
pch,2010,487362.33
pch,2011,487362.33
pch,2013,137796.34
pco,2015,12204.00
pco,2016,12204.00
phac,2010,111614.06
phac,2011,230716.06
phac,2012,867648.64
phac,2013,3623259.66
phac,2014,1468100.01
phac,2015,931275.40
phac,2016,2818431.88
phac,2017,2818431.88
ppsc,2013,37018.80
ppsc,2014,37018.80
ppsc,2015,37018.80
ps,2010,19687.50
psc,2016,79335.01
psc,2017,79335.01
pspc,2008,31221477.46
pspc,2009,32031184.98
pspc,2010,32073879.35
pspc,2011,32439118.63
pspc,2012,31046936.23
pspc,2013,8959986.76
pspc,2014,4633124.06
pspc,2015,5654719.70
pspc,2016,1561005.50
pspc,2017,312811.73
rcmp,2008,47066.25
rcmp,2009,557802.01
rcmp,2010,1005668.82
rcmp,2011,994753.08
rcmp,2012,821558.43
rcmp,2013,1380967.61
rcmp,2014,1652262.89
rcmp,2015,4504945.72
rcmp,2016,4086804.67
rcmp,2017,8806222.93
ssc,2012,407380.17
ssc,2013,4347703.88
ssc,2014,3988057.45
ssc,2015,3630882.66
ssc,2016,4752439.03
ssc,2017,5898685.96
stats,2013,693266.11
stats,2014,769630.38
stats,2015,742536.94
stats,2016,90400.00
stats,2017,90400.00
tbs,2008,47887.10
tbs,2009,33043.51
tbs,2011,55686.40
tbs,2012,55686.40
tbs,2013,55686.40
tbs,2014,55686.40
tbs,2015,500000.00
tbs,2016,500000.00
tbs,2017,500000.00
tc,2010,955335.01
tc,2011,1052142.11
tc,2012,1523671.52
tc,2013,1681843.98
tc,2014,3379894.98
tc,2015,2178811.01
tc,2016,3224055.73
tc,2017,3889927.07
vac,2014,20520.00
