owner_acronym,sum_effective_value
dnd,81449256.40
csa,19249718.60
rcmp,15895167.03
gac,12345658.38
pspc,9154218.07
nrc,6551584.33
ic,4216454.42
nrcan,1963904.36
tc,1870202.21
ec,987401.06
pc,431267.38
agr,171076.02
cbsa,132897.38
cra,66353.25
ceaa,42783.00
csc,28148.00
stats,22736.08
