owner_acronym,sum_effective_value
dnd,41099810.94
stats,9244479.78
ec,8082730.35
nrcan,5259785.41
dfo,4914968.80
rcmp,3149026.61
agr,1949608.65
pc,1749930.62
inac,1187747.87
pspc,1029154.22
hc,857001.99
phac,793872.56
ps,788777.31
elections,606147.95
cfia,504723.06
ceaa,342210.77
tc,262126.74
nrc,250369.22
pch,201474.06
esdc,191456.10
gac,172608.56
csa,77703.58
infra,71458.30
cnsc,47655.22
neb,42630.00
ic,22470.00
csc,9254.70
