owner_acronym,sum_effective_value
pspc,105560291.52
dnd,13591936.28
esdc,11551923.95
cra,9493891.94
nrc,9418687.84
gac,8401354.80
csc,7395887.49
ircc,5502544.83
cbsa,4143220.02
rcmp,2908697.09
stats,2421571.57
ssc,2045387.21
tc,1781437.96
tbs,1359709.87
hc,713558.50
pch,666316.13
inac,530255.45
agr,446157.49
nserc,255075.14
csa,229699.15
phac,222201.98
vac,131066.88
ic,118821.05
cnsc,64212.82
just,44275.32
elections,22311.67
