owner_acronym,effective_year,sum_yearly_value
agr,2013,156618.00
agr,2016,24992.77
atssc,2017,72003.60
cbsa,2012,268098.80
cbsa,2013,3529098.80
cbsa,2014,268098.80
cbsa,2015,268098.80
cbsa,2016,1153662.60
cbsa,2017,860186.67
cfia,2012,23100.00
cnsc,2011,104886.60
cnsc,2013,12458.25
cnsc,2014,23743.39
cnsc,2015,11285.14
csa,2009,70875.00
csa,2010,70875.00
csa,2011,44598.75
csa,2012,44598.75
csps,2015,81440.63
csps,2016,81440.63
csps,2017,81440.63
dfo,2010,50465.00
dfo,2011,17698.00
dfo,2013,131225.00
dfo,2014,50000.00
dfo,2016,5616.10
dfo,2017,108722.34
dnd,2008,348067.33
dnd,2009,288217.33
dnd,2010,-12961.33
dnd,2011,3848281.14
dnd,2012,3920957.19
dnd,2013,4257219.32
dnd,2014,1260092.50
dnd,2015,4201029.62
dnd,2016,2326966.50
dnd,2017,951450.67
ec,2009,50700.00
ec,2010,1076449.13
ec,2011,1285853.23
ec,2012,894635.23
ec,2013,889236.38
ec,2014,399106.36
ec,2015,390643.37
ec,2016,314510.06
elections,2013,33581.13
elections,2014,33581.13
elections,2015,33581.13
elections,2016,33581.13
elections,2017,33581.13
esdc,2008,12495.00
esdc,2009,12495.00
esdc,2011,111076.88
esdc,2012,11473.88
esdc,2013,149950.00
esdc,2014,216337.50
esdc,2015,238563.75
esdc,2016,411408.94
esdc,2017,460000.24
fcac,2014,18588.50
fin,2008,70985.25
fin,2009,22837.50
fin,2011,108141.00
fin,2012,108141.00
fintrac,2008,22600.00
gac,2009,236642.70
gac,2010,62307.00
gac,2013,24696.00
gac,2015,36861.17
gac,2016,61721.17
hc,2014,38229.70
hc,2016,80620.43
hc,2017,80620.43
ic,2008,1710922.33
ic,2009,1794423.33
ic,2010,74970.00
ic,2012,48958.00
ic,2013,63916.00
ic,2014,50497.00
ic,2015,11300.00
infra,2017,113000.57
ircc,2008,736855.49
ircc,2009,1462498.43
ircc,2010,1644554.12
ircc,2011,1308714.31
ircc,2012,396930.81
ircc,2014,277197.48
ircc,2015,670466.86
ircc,2016,568743.47
ircc,2017,620256.85
just,2010,38745.00
just,2011,38745.00
just,2012,55807.88
just,2013,100072.81
just,2014,246797.65
just,2015,131532.00
just,2016,443747.78
just,2017,443747.78
lac,2013,24675.00
lac,2014,62475.00
lac,2015,17850.00
lac,2016,29526.00
nrc,2010,29118.00
nrcan,2015,67800.00
osfi,2016,421610.93
osfi,2017,242142.46
pch,2008,31500.00
pco,2013,16865.25
pco,2014,64065.63
pco,2016,24998.99
phac,2016,14992.28
phac,2017,14992.28
ppsc,2010,78750.00
ppsc,2012,42318.50
ppsc,2013,17797.50
pptc,2009,135975.01
pptc,2010,247275.01
pptc,2011,656911.51
pptc,2012,35311.50
ps,2008,118913.12
ps,2010,81900.00
psc,2008,45675.00
psc,2017,16074.33
pspc,2008,52069.50
pspc,2009,479917.00
pspc,2010,928997.50
pspc,2011,446118.92
pspc,2012,210931.06
pspc,2014,23730.00
rcmp,2010,32416.88
rcmp,2011,32416.88
rcmp,2012,369171.00
rcmp,2013,369171.00
rcmp,2015,32205.00
ssc,2012,670779.30
ssc,2013,1243444.94
ssc,2014,804048.78
ssc,2015,858322.69
ssc,2016,572216.21
ssc,2017,3091474.60
stats,2009,24150.00
stats,2010,37035.75
stats,2011,62381.65
stats,2014,48691.70
stats,2015,49999.68
tbs,2008,515160.00
tbs,2009,185325.00
tbs,2010,476739.51
tbs,2011,91530.00
tbs,2012,299473.15
tbs,2013,333373.15
tbs,2014,33900.00
tbs,2016,16950.00
tc,2012,141819.96
tc,2013,152740.32
tc,2014,449543.67
tc,2015,425278.45
tc,2016,749995.13
tc,2017,951191.63
vac,2016,80479.44
vac,2017,81185.40
