owner_acronym,source_year,total_entries,total_contracts,total_amendments
acoa,2008,2,2,0
acoa,2009,2,2,0
acoa,2010,1,1,0
acoa,2011,3,1,2
acoa,2013,3,2,1
acoa,2015,1,1,0
acoa,2016,2,2,0
agr,2013,3,2,1
agr,2014,2,2,0
agr,2016,1,1,0
agr,2017,2,2,0
atssc,2017,6,6,0
cbsa,2014,2,2,0
cbsa,2015,1,1,0
cbsa,2016,3,1,2
cbsa,2017,5,4,1
ced,2008,1,1,0
ced,2014,1,1,0
ced,2015,1,1,0
ced,2016,2,2,0
ced,2017,2,2,0
cfia,2011,4,4,0
cfia,2012,4,4,0
cfia,2013,8,8,0
cfia,2014,4,4,0
cfia,2015,5,4,1
cfia,2016,4,3,1
cfia,2017,4,4,0
cgc,2017,1,1,0
cihr,2015,2,2,0
cihr,2016,3,3,0
cihr,2017,3,2,1
cnsc,2010,2,2,0
cnsc,2014,1,1,0
cnsc,2015,1,0,1
cnsc,2016,5,4,1
cnsc,2017,3,2,1
cra,2008,3,3,0
cra,2009,5,5,0
cra,2010,6,1,5
cra,2011,4,1,3
cra,2012,3,3,0
cra,2013,11,8,3
cra,2014,6,5,1
cra,2015,1,1,0
cra,2016,5,5,0
cra,2017,4,4,0
crtc,2017,1,1,0
csa,2009,1,1,0
csa,2010,2,2,0
csa,2011,1,1,0
csa,2012,2,2,0
csa,2015,1,1,0
csa,2016,1,1,0
csa,2017,1,0,1
csc,2012,1,1,0
csc,2013,2,2,0
csc,2014,5,4,1
csc,2015,3,3,0
csc,2016,6,5,1
csc,2017,4,4,0
csps,2014,1,1,0
csps,2016,2,2,0
cta,2017,2,2,0
dfo,2010,1,1,0
dfo,2011,2,2,0
dfo,2012,5,3,2
dfo,2013,6,2,4
dfo,2014,1,1,0
dfo,2015,2,2,0
dfo,2016,2,2,0
dfo,2017,7,7,0
dnd,2008,22,21,1
dnd,2009,18,14,4
dnd,2010,20,16,4
dnd,2011,19,17,2
dnd,2012,6,3,3
dnd,2013,12,12,0
dnd,2014,8,7,1
dnd,2016,1,1,0
dnd,2017,6,3,3
ec,2008,2,2,0
ec,2009,4,4,0
ec,2010,6,5,1
ec,2011,2,1,1
ec,2012,4,1,3
ec,2013,4,4,0
ec,2014,1,1,0
ec,2015,1,1,0
ec,2016,1,1,0
ec,2017,4,4,0
elections,2016,2,2,0
elections,2017,2,1,1
esdc,2008,3,3,0
esdc,2009,10,10,0
esdc,2010,11,11,0
esdc,2011,9,9,0
esdc,2012,9,9,0
esdc,2013,10,10,0
esdc,2014,7,7,0
esdc,2015,11,11,0
esdc,2016,6,6,0
esdc,2017,4,2,2
fcac,2008,1,1,0
fcac,2010,1,1,0
fcac,2012,1,1,0
fcac,2015,1,1,0
fcac,2016,1,1,0
fcac,2017,2,1,1
fin,2008,1,1,0
fin,2011,3,3,0
fin,2012,2,1,1
fin,2013,5,4,1
fin,2014,3,2,1
fin,2015,4,1,3
fin,2016,2,1,1
fin,2017,5,3,2
fintrac,2008,2,2,0
fintrac,2011,1,1,0
fintrac,2012,1,1,0
fintrac,2013,1,1,0
fintrac,2014,1,1,0
fintrac,2016,1,1,0
fintrac,2017,1,1,0
fja,2015,2,2,0
fja,2016,1,1,0
gac,2008,2,2,0
gac,2009,2,2,0
gac,2010,6,6,0
gac,2011,3,3,0
gac,2012,6,5,1
gac,2013,5,5,0
gac,2014,9,9,0
gac,2015,3,3,0
gac,2016,4,2,2
gac,2017,7,7,0
hc,2013,4,2,2
hc,2014,7,5,2
hc,2015,8,7,1
hc,2016,11,10,1
hc,2017,1,1,0
ic,2008,1,1,0
ic,2009,2,2,0
ic,2010,1,1,0
ic,2011,1,1,0
ic,2012,2,1,1
ic,2013,1,1,0
ic,2014,4,4,0
ic,2015,7,3,4
ic,2016,5,4,1
ic,2017,8,8,0
inac,2015,1,1,0
inac,2017,3,3,0
infra,2011,1,1,0
infra,2015,1,1,0
infra,2017,1,1,0
ircc,2010,2,2,0
ircc,2011,2,2,0
ircc,2012,3,3,0
ircc,2013,9,8,1
ircc,2014,4,2,2
ircc,2015,7,7,0
ircc,2016,2,2,0
ircc,2017,8,8,0
just,2008,5,5,0
just,2009,7,6,1
just,2011,1,1,0
just,2012,2,2,0
just,2014,1,1,0
just,2015,3,3,0
just,2016,2,2,0
just,2017,1,1,0
lac,2013,4,4,0
lac,2014,4,4,0
lac,2015,2,2,0
mgerc,2016,1,1,0
mgerc,2017,2,2,0
neb,2015,1,1,0
neb,2016,3,3,0
neb,2017,5,3,2
nrc,2009,1,1,0
nrc,2010,1,1,0
nrc,2011,4,4,0
nrc,2012,3,3,0
nrc,2013,1,1,0
nrc,2014,5,5,0
nrc,2015,4,4,0
nrc,2016,2,1,1
nrc,2017,11,10,1
nrcan,2011,4,4,0
nrcan,2012,1,0,1
nrcan,2013,1,1,0
nrcan,2014,2,2,0
nrcan,2015,2,2,0
nrcan,2016,1,1,0
nrcan,2017,11,11,0
nserc,2017,1,1,0
oag,2016,3,3,0
oag,2017,1,1,0
ocol,2016,1,1,0
ocol,2017,1,1,0
osfi,2016,2,2,0
osfi,2017,3,2,1
osgg,2016,1,1,0
osgg,2017,1,1,0
pc,2008,2,2,0
pc,2009,1,1,0
pc,2011,4,4,0
pc,2012,4,3,1
pc,2013,1,1,0
pc,2014,3,3,0
pc,2015,3,3,0
pc,2016,4,2,2
pc,2017,3,2,1
pch,2011,1,1,0
pch,2014,1,1,0
pch,2016,3,1,2
pch,2017,1,0,1
pco,2009,1,1,0
pco,2010,1,0,1
pco,2011,2,1,1
pco,2013,1,1,0
pco,2014,2,2,0
pco,2016,3,3,0
pco,2017,5,5,0
phac,2013,4,2,2
phac,2014,7,5,2
phac,2015,8,7,1
phac,2016,9,8,1
phac,2017,1,1,0
pptc,2010,1,1,0
pptc,2011,1,1,0
pptc,2012,1,1,0
pptc,2013,1,1,0
pptc,2014,1,1,0
ps,2008,2,2,0
ps,2009,3,3,0
ps,2010,5,5,0
ps,2011,6,6,0
ps,2012,9,9,0
ps,2013,3,3,0
ps,2014,4,4,0
ps,2015,2,2,0
ps,2016,7,5,2
ps,2017,2,2,0
psc,2009,1,1,0
psc,2010,1,1,0
psc,2011,1,1,0
psc,2017,3,3,0
pspc,2008,4,4,0
pspc,2009,1,1,0
pspc,2010,6,5,1
pspc,2011,1,1,0
pspc,2012,6,6,0
pspc,2013,3,3,0
pspc,2014,1,1,0
pspc,2015,3,2,1
pspc,2016,4,4,0
pspc,2017,2,2,0
rcmp,2008,2,2,0
rcmp,2009,9,9,0
rcmp,2010,7,5,2
rcmp,2011,9,9,0
rcmp,2012,21,21,0
rcmp,2013,12,12,0
rcmp,2014,11,11,0
rcmp,2015,5,5,0
rcmp,2016,4,4,0
rcmp,2017,12,12,0
sirc,2017,1,1,0
ssc,2012,7,5,2
ssc,2013,23,18,5
ssc,2014,6,4,2
ssc,2015,5,1,4
ssc,2016,6,1,5
ssc,2017,7,3,4
stats,2008,10,10,0
stats,2009,8,8,0
stats,2010,5,5,0
stats,2011,12,12,0
stats,2012,7,6,1
stats,2013,2,2,0
stats,2014,4,4,0
stats,2015,5,5,0
stats,2016,6,6,0
stats,2017,8,8,0
tbs,2009,2,2,0
tbs,2010,1,1,0
tbs,2011,5,4,1
tbs,2012,8,6,2
tbs,2013,4,2,2
tbs,2014,3,2,1
tbs,2015,3,1,2
tbs,2016,7,3,4
tbs,2017,3,3,0
tc,2012,1,1,0
tc,2013,2,0,2
tc,2015,4,3,1
tc,2016,3,3,0
tc,2017,5,5,0
tsb,2017,3,3,0
vac,2012,1,1,0
vac,2013,1,1,0
vac,2016,1,1,0
