gen_vendor_normalized,source_year,total_entries,total_contracts,total_amendments
AECOM,2017,1,1,0
ALLISON VOGLESONG,2017,1,1,0
BLUMETRIC ENVIRONMENTAL,2017,1,1,0
BUROVISION OTTAWA,2017,1,1,0
COLDFRONT LABS,2017,2,2,0
CONSERVATION ONTARIO,2017,1,1,0
ENVIRONMENTAL CONSULTING AND TECHNOLOGY ECT,2017,1,1,0
ESRI,2017,1,1,0
HYPERACTIVE PRODUCTIONS,2017,2,2,0
TECHNOLOGY INTEGRATION GROUP,2017,6,6,0
