vendor_normalized,effective_year,sum_yearly_value
AASSOCIATES PRINTING AND DESIGN,2017,19829.13
AECOM,2017,23500
ALLISON VOGLESONG,2017,24340
BLUMETRIC ENVIRONMENTAL,2017,24953.5
COLDFRONT LABS,2017,56477.4
HYPERACTIVE PRODUCTIONS,2017,20970.54
LAKE OF THE WOODS WATER SUSTAINABLE FOUNDATION,2017,33900
LIMNO TECH,2017,42000
TECHNOLOGY INTEGRATION GROUP,2017,90862.18
WTVS DETROIT PUBLIC TELEVISION,2017,25496.45
