owner_acronym,sum_effective_value
ssc,39744455.54
cbsa,10432279.94
tc,8806050.61
nrcan,3724303.72
nrc,1530544.58
ic,1362243.00
gac,1275524.67
dfo,942695.00
lac,593725.37
cfia,517460.06
tbs,399999.66
cnsc,377747.71
stats,360023.65
agr,305100.00
ec,168070.68
ocol,136406.07
ircc,135600.00
atssc,127464.00
infra,107508.20
pspc,83996.64
inac,71256.91
pch,12266.15
