owner_acronym,sum_effective_value
dnd,23780639.48
ssc,21874824.51
cra,20736176.82
tc,16813365.25
vac,14250000.00
cbsa,12558636.31
inac,11254377.02
ic,6974191.43
hc,6530126.49
rcmp,4518311.30
gac,3935885.32
phac,2011209.03
pspc,764865.00
ircc,522060.00
esdc,493143.00
cnsc,371059.81
ec,275675.00
fja,201194.00
cfia,60613.00
psc,36540.00
