owner_acronym,effective_year,sum_yearly_value
cbsa,2010,190186.38
cbsa,2011,370144.38
cbsa,2012,370144.38
cbsa,2013,370144.38
cbsa,2014,1859947.68
cbsa,2015,3005690.05
cbsa,2016,2273638.35
cbsa,2017,4118740.74
cfia,2011,16879.00
cfia,2012,43734.00
cnsc,2009,102585.00
cnsc,2010,97313.70
cnsc,2011,133824.50
cnsc,2012,37336.62
cra,2011,3451619.37
cra,2012,3549960.97
cra,2013,3876494.02
cra,2014,2069467.06
cra,2015,2169957.02
cra,2016,2402482.60
cra,2017,3216195.79
dnd,2009,299472.00
dnd,2010,543977.08
dnd,2011,438936.05
dnd,2012,4099839.30
dnd,2013,599333.00
dnd,2014,1251811.53
dnd,2015,7646538.03
dnd,2016,7647729.50
dnd,2017,1253003.00
ec,2010,107750.00
ec,2011,128325.00
ec,2012,39600.00
esdc,2013,107226.00
esdc,2014,385917.00
fja,2010,25000.00
fja,2011,25000.00
fja,2014,40002.00
fja,2015,75597.00
fja,2016,35595.00
gac,2008,106000.00
gac,2009,214200.00
gac,2010,214200.00
gac,2011,163471.83
gac,2012,1026415.16
gac,2013,283328.67
gac,2014,914168.12
gac,2015,229519.95
gac,2016,784581.60
hc,2014,2970099.35
hc,2015,2498923.25
hc,2016,1061103.90
ic,2010,634354.00
ic,2011,1493879.00
ic,2012,1584279.00
ic,2013,275204.67
ic,2014,832766.50
ic,2015,742366.50
ic,2016,802752.00
ic,2017,608589.76
inac,2014,4684430.64
inac,2015,4655675.39
inac,2016,776081.25
inac,2017,1138189.75
ircc,2010,310072.00
ircc,2011,211988.00
phac,2013,94116.57
phac,2014,958546.23
phac,2015,958546.23
psc,2011,36540.00
pspc,2008,48720.00
pspc,2016,358072.50
pspc,2017,358072.50
rcmp,2008,1899846.50
rcmp,2009,2006503.25
rcmp,2010,327416.25
rcmp,2014,133164.85
rcmp,2015,77342.85
rcmp,2016,74037.60
ssc,2011,599283.40
ssc,2012,2221360.44
ssc,2013,2962718.41
ssc,2014,3671490.78
ssc,2015,2245010.77
ssc,2016,1619414.31
ssc,2017,8555546.40
tc,2008,167170.80
tc,2009,242454.23
tc,2010,443823.68
tc,2011,1516395.44
tc,2012,1947573.14
tc,2013,3539891.68
tc,2014,2709980.31
tc,2015,2851141.80
tc,2016,3394934.19
vac,2014,7125000.00
vac,2015,7125000.00
